,Unnamed: 0,city,company_name,description,duty,employment,experience,max_salary,min_salary,name,published_date,requirements,schedule,skills,terms
157,157,Москва,Pyrus,,,Полная занятость,От 1 года до 3 лет,200000.0,,backend-разработчик c#,2020-10-14T13:00:42+0300,,Полный день,"[{'name': 'PostgreSQL'}, {'name': 'C#'}, {'name': '.NET Core'}, {'name': 'Docker'}]",
240,240,,Процессинговая Компания Пэйтерра,Приглашаем тебя в команду проекта ,"Обязанности<br />• Реализация нового и доработка имеющегося функционала<br />• Проектирование и реализация сервисов<br />• Доработка и улучшение системы (рефакторинг, оптимизация)<br />• Разработка панели администрирования (Blazor)<br />• Отладка и исправление багов<br />• Мониторинг системы <br />",Полная занятость,От 1 года до 3 лет,180000.0,,.net core backend разработчик,2020-10-15T15:30:57+0300,,Удаленная работа,"[{'name': 'PostgreSQL'}, {'name': 'SQL'}, {'name': 'Start-up project'}, {'name': 'Наполнение контентом'}, {'name': 'E-Commerce'}]",
258,258,,Пэйстикс,,Обязанности:<br />Разработка и поддержка административного web кабинета клиентов компании. Оптимизация и расширение функционала имеющегося кода. Работа с базой данных. Разработка технической документации.<br />Стек технологий:<br />Административный кабинет: ASP.NET + Bootstrap 4 + JQUERY.<br />База данных: MS SQL ,Полная занятость,От 1 года до 3 лет,50000.0,50000.0,инженер-программист (backend-разработчик),2020-10-14T14:05:27+0300,"Требования:<br />​​​​​​Уверенное знание JavaScript (ajax) + jquery поскольку это основной инструмент работы. Знание С#, ASP.NET. Знание WPF - приветствуется. Git. Понимание платформы Microsoft SQL Server, в т.ч. опыт написания запросов на Transact SQL, обязательно понимание конструкций JOIN: INNER, LEFT, RIGHT, FULL, CROSS. Желательно знание HTML/DHTML, XML, SOAP, WCF Services. Английский язык, технический... ",Полный день,"[{'name': 'jQuery'}, {'name': 'HTML'}, {'name': 'Transact-SQL'}, {'name': 'ASP.NET'}, {'name': 'C#'}]","Условия: Офис в 5 минутах от м. Ленинский Проспект<br />График работы 5/2 с 10-19, возможность частично удаленной работы.<br />Заработная плата 50т.р.<br />Испытательный срок 1 месяц."
319,319,,Selecty,,,Полная занятость,От 3 до 6 лет,,,web-разработчик (backend),2020-10-13T14:57:47+0300,,Гибкий график,[{'name': 'PHP'}],
396,396,Москва,СберЛизинг,,,Полная занятость,От 1 года до 3 лет,,,backend разработчик (java),2020-10-02T23:00:21+0300,,Полный день,"[{'name': 'Java'}, {'name': 'Git'}, {'name': 'SQL'}, {'name': 'Java SE'}, {'name': 'ООП'}]",
522,522,Москва,ФГУП НПП Гамма,,Обязанности:  Разработка REST сервисов на DRF  Разработка клиентов для работы со сторонними API  Участие в проектировании  Взаимодействие с frontend разработчиками  ,Полная занятость,От 1 года до 3 лет,,,python разработчик (backend),2020-10-12T13:40:58+0300,"Требования:  Опыт разработки на Python не менее 2-х лет  Хорошие знания Python 3+  Умение работать с git  Опыт работы с реляционными базами данных  Опыт работы с фреймворками django, django-rest-framework (DRF)  Начальные знания по JavaScript  ",Полный день,"[{'name': 'Python'}, {'name': 'Git'}, {'name': 'PostgreSQL'}, {'name': 'Django Framework'}, {'name': 'Linux'}, {'name': 'DRF'}]",Условия: Оформление согласно ТК РФ;Официальная заработная плата;Конкурентный уровень заработной платы по рынку;Возможность выбрать время начала рабочего дня. 
551,551,Москва,СевенПро,,"Обязанности: Работа в стеке технологий: Java, Spring, k8s ",Полная занятость,От 3 до 6 лет,,,java backend developer,2020-10-08T10:31:26+0300,Требования: ,Полный день,[],Условия: Оформление по ТК РФ Корпоративная мобильная связь ДМС Дружный коллектив
553,553,Москва,Александрия,,,Полная занятость,От 3 до 6 лет,,250000.0,backend typescript разработчик (node.js),2020-10-13T20:33:25+0300,,Полный день,"[{'name': 'TypeScript'}, {'name': 'Node.js'}, {'name': 'vue.js'}, {'name': 'PostgreSQL'}, {'name': 'Redis'}, {'name': 'MySQL'}, {'name': 'Game Programming'}, {'name': 'gamedev'}, {'name': 'express.js'}, {'name': 'JavaScript'}, {'name': 'REST'}]",Что по условиям: 
632,632,,Devexperts,"Мы ищем java-разработчика в backend-команду для работы над серверной частью умного ассистента трейдера. Мы разрабатываем универсального помощника, который умеет общаться как текстом, так и голосом в нескольких каналах связи. Сейчас у нас уже поддерживается Яндекс.Алиса, Telegram, Viber, Facebook и Google Assistant. Мы постоянно работаем над новыми командами, которым учим нашего ассистента, а также над улучшением пользовательского опыта. У нас настоящий CI/CD (в TeamCity) с мержами непосредственно в прод (скоро будем в AWS), двухнедельные спринты, используем git для управления версиями, JIRA – для отслеживания задач, bitbucket – для код-ревью. ",,Полная занятость,От 3 до 6 лет,,,middle/senior java developer (backend and microservices),2020-09-25T17:57:19+0300,,Удаленная работа,"[{'name': 'Java'}, {'name': 'Kotlin'}, {'name': 'SpringBoot'}, {'name': 'REST'}]",
672,672,,РАСЧЕТНЫЕ РЕШЕНИЯ,Инновационная компания ,,Полная занятость,От 1 года до 3 лет,,,backend разработчик .net,2020-10-15T10:08:09+0300,"Требования: Знание .NET, C#Опыт разработки на ASP.NET MVC, .NET CoreПонимание основных шаблонов и паттернов проектированияОпыт работы с Git/SVNТехнический английский ",Полный день,"[{'name': 'JavaScript'}, {'name': 'Git'}, {'name': 'MVC'}, {'name': 'C#'}]","Условия: &quot;Белая&quot; заработная плата, ДМСГрафик работы 5/2, c 9:00 до 18:00 либо с 10:00 до 19:00Комфортное рабочее место в БЦ &quot;Варшарка SKY&quot;, м. Южная"
726,726,Москва,Align Technology,,,Полная занятость,От 3 до 6 лет,,,"senior / middle backend web developer (c#, .net)",2020-10-15T09:29:37+0300,"Какие профессиональные навыки нам важны? Опыт веб-разработки на C#Опыт работы с реляционными базами данных, знание и опыт использования SQLОпыт работы с облачной инфраструктурой, процессом настройки CI/CDЗнание и опыт концептов IoCПрагматизм и умение анализировать требования, выбор технологий и дизайн решенийЗнание и опыт построения микросервисов будет плюсом   ",Полный день,"[{'name': 'ASP.NET'}, {'name': '.NET Framework'}, {'name': 'C#'}]","Какие условия? Зарплата регулярно индексируется, бонус по итогам годаКомпенсация питания и спортаЗащищенность: ДМС для сотрудников и их детей (включая стоматологию), страхование жизни, страховка для выезжающих за рубеж, врач в офисеОбучение: профессиональные курсы и конференции, возможность совершенствовать английский и испанскийАдаптируемый график (основной с 11:00 до 19:45)100% оплачиваемые больничные.Отпуск 31 деньВ офисе: спортзалы с раздевалками и душевыми, массажный и маникюрный кабинеты и т.д.Корпоративные праздники и мероприятияОдин из лучших офисов Москвы (лофт-квартал «Даниловская мануфактура», м. Тульская)      "
732,732,Москва,Первая Грузовая Компания,,"Основные обязанности/функции: - Проектирование и разработка серверных приложений (backend); - Поддержка и дальнейшее развитие функциональности серверных приложений; - Тестирование функциональности серверных приложений; - Написание/корректировка/ревью технической документации; - Кросс-коммуникации: взаимодействие с бизнес-экспертами, ИТ-командой. ",Полная занятость,От 1 года до 3 лет,,,backend-разработчик,2020-09-29T18:49:15+0300,"Требования: - Опыт работы в качестве разработчика ПО от 2 лет; - Фундаментальные знания языка Python, умение писать поддерживаемый, читаемый и тестируемый код; - Опыт разработки с использованием одного из web-фреймворков (Flask, Django, FastApi и др.); - Опыт работы с системой контроля версий Git; - Навыки написания SQL-запросов; - Опыт работы с Oracle; - Опыт разработки приложений с использованием Docker-контейнеров; - Опыт написания unit-тестов. ",Полный день,"[{'name': 'Python'}, {'name': 'Git'}, {'name': 'Django Framework'}, {'name': 'SQL'}, {'name': 'Linux'}]","Условия: - Место работы: м. Комсомольская / Бауманская; - Оформление по ТК. - Условия: оклад + премия, социальный пакет; - Рабочий день с 9-00 до 18-00, ненормированный график."
920,920,Москва,Money Managing Solutions,Наша компания приглашает на работу,"Обязанности: Развитие и поддержка высоконагруженных Java сервисов;Участие в разработке микросервисов на платформе .NET;Интеграция с внутренними сервисами компании;Написание интеграционных и Unit тестов;Code review, CI/CD ",Полная занятость,От 1 года до 3 лет,,300000.0,senior backend developer java,2020-10-14T12:32:24+0300,"Требования: Глубокое понимание принципов ООП, шаблонов проектирования, SOLID;Java SE, Servlets, Spring, Maven, Tomcat;SQL, Mongo, Redis, ActiveMQ, Elasticsearch;Опыт разработки веб-сервисов: REST, Web Sockets (Netty);Уверенное владение SQL и принципами проектирования БД;Опыт разработки и масштабирования высоконагруженных веб-сервисов;Git, CI/СD, Docker; ",Полный день,"[{'name': 'Spring Framework'}, {'name': 'Git'}, {'name': 'Apache Tomcat'}, {'name': 'Java SE'}, {'name': 'Java'}]","Условия: Заработная плата от 300 000 рублей (net);Официальное оформление по ТК РФ (рабочее место в офисе компании), ДМС;Гибкий график работы 5\2;Офис в шаговой доступности от м. Алексеевская. Чай, кофе, фрукты;Современное оборудование и ПО на выбор;Молодой дружный коллектив, интересные и долгосрочные проекты;Перспективы карьерного и профессионального роста;Корпоративные праздники, выезды на природу, премиальные вознаграждения за результативность в работе."
960,960,,Диджитал Пайн,"В партнёрскую программу Coin32.com требуется хороший человек - и при этом разработчик Node.js :) Cпециализируемся на дистрибуции десктопного софта в странах СНГ и создании массовых онлайн-сервисов, занимаем на этом рынке лидирующие позиции. ",,Полная занятость,От 1 года до 3 лет,140000.0,70000.0,middle backend node.js разработчик (удалённо),2020-10-13T14:00:24+0300,,Удаленная работа,"[{'name': 'Node.js'}, {'name': 'JavaScript'}, {'name': 'Docker'}, {'name': 'Jenkins'}, {'name': 'Kubernetes'}, {'name': 'Git'}, {'name': 'Scrum'}, {'name': 'MySQL'}, {'name': 'MongoDB'}, {'name': 'Redis'}, {'name': 'InfluxDB'}, {'name': 'PostgreSQL'}, {'name': 'Next.js'}, {'name': 'ES5'}, {'name': 'ES6'}, {'name': 'SSR'}]",Условия: 
967,967,,К50,,,Полная занятость,От 3 до 6 лет,180000.0,100000.0,php backend разработчик,2020-10-15T18:05:11+0300,,Удаленная работа,"[{'name': 'PHP'}, {'name': 'MySQL'}]",
1006,1006,,"ХОСТ, Группа компаний","Всегда мечтал работать в классной ИТ- компании и оставить свой след в истории? Сейчас самое время. Одно из направлений бизнеса нашей компании - разработка собственной платформы виртуализации. С помощью нашей платформы мы реализуем полнофункциональную инфраструктуру виртуализации корпоративного уровня, тем самым вносим вклад в развитие ИТ-сферы России. Сейчас мы ищем разработчика С# в команду: ",,Полная занятость,От 1 года до 3 лет,,90000.0,backend разработчик c#,2020-10-14T11:47:03+0300,,Удаленная работа,"[{'name': 'Git'}, {'name': 'Английский язык'}, {'name': 'ASP.NET'}, {'name': '.NET Framework'}, {'name': 'Blazor'}, {'name': 'CI/CD'}, {'name': '.NET Core'}]",
1035,1035,,Joom,"Joom — международный мобильный маркетплейс, самый быстрорастущий e-Commerce сервис Европы. Первую версию приложения мы запустили летом 2016-го года, к текущему моменту у нас более 300 миллионов установок по всему миру. У нас запланировано очень много крупных фич, поэтому мы ищем нескольких разработчиков для создания сложных распределенных систем, работающих под большой нагрузкой. В Joom есть несколько направлений для backend-разработки: клиентские приложения, платформа для мерчантов, логистическая платформа, платежная система, автоматизация рекламы, инфраструктура. Раз в три месяца разработчик по желанию может ротироваться из одного направления в другое. Стек во всех командах: Go, MongoDB, AWS. ",,Полная занятость,Более 6 лет,,270000.0,senior backend разработчик,2020-09-30T15:30:33+0300,Требования: уверенное владение любым из языков программирования: Go/Java/C++/Python/Scala;опыт разработки сложных проектов;отличная алгоритмическая подготовка;опыт разработки под Linux/Unix. ,Гибкий график,"[{'name': 'Golang'}, {'name': 'Java'}, {'name': 'C++'}, {'name': 'MongoDB'}, {'name': 'Linux'}, {'name': 'AWS'}, {'name': 'SCALA'}, {'name': 'Python'}, {'name': 'highload'}, {'name': 'Go'}]",Условия работы:  красивый и удобный офис в районе м. Динамо/Аэропорт/ЦСКА;  релокационный пакет для соискателей не из Москвы;  белая зарплата;  пакет акций компании;  гибкий график;  любое оборудование для работы на выбор;  ДМС и 100% оплачиваемые больничные;  ипотечная программа после двух лет работы;  бесплатные обеды и ужины. 
1051,1051,Москва,Факторинг Плюс,Финтех компания ,,Полная занятость,От 1 года до 3 лет,,150000.0,backend-разработчик,2020-10-14T14:01:33+0300,,Полный день,"[{'name': 'MVC'}, {'name': 'Entity Framework'}, {'name': 'Git'}, {'name': 'Scrum'}, {'name': 'C#'}, {'name': 'MS SQL'}]",
1090,1090,Москва,Билайн,"Наша команда IT разрабатывает и внедряет в жизнь самые актуальные и современные технологии. Вместе мы не только создаем IT -будущее Телекома, но и используем инновационные инструменты в своих проектах, работая по Scrum в дистанционных командах. Если ты готов решать по-настоящему сложные задачи, которые, возможно, до тебя не решал никто, обладаешь аналитическими способностями, если тебя не пугают масштабные проекты и профессиональные вызовы – присоединяйся! Билайн признан работодателем №1 в телеком-отрасли России. И сейчас у тебя есть возможность присоединиться к лучшей команде в качестве BackEnd разработчика.   ",,Полная занятость,От 1 года до 3 лет,,,backend-разработчик (python),2020-10-13T14:56:42+0300,,Полный день,"[{'name': 'Python'}, {'name': 'Django Framework'}, {'name': 'SQL'}, {'name': 'Обучение и развитие'}]",
1134,1134,Москва,ЛАЙФСТРИМ,Компания ,,Полная занятость,От 1 года до 3 лет,,,разработчик c++ в команду видео-инфраструктуры (backend),2020-10-15T12:05:02+0300,"Требования: Знание C++ и классических структур данныхОпыт написания многопоточных приложенийВ поисках решений иногда быть готовым просидеть до утра или выходныеОпыт разработки в Linux, знать GNU coreutilsИспользование системы контроля версий (мы используем Git)Стремление к оптимизациям. Меньше кода - меньше проблемУмение ясно объяснять архитектурные решенияВладение английским языком для чтения технической литературыУмение писать рабочий код быстро, с последующим рефакторингом в надёжный и поддерживаемый. ",Гибкий график,"[{'name': 'C/C++'}, {'name': 'TCP/IP'}, {'name': 'UDP'}, {'name': 'Git'}]",
1160,1160,,ГК «ВИЗАВИ Консалт»,"Компания-разработчик IT-решений в сфере аналитики, управления рисками и информационной безопасности находится в поиске ","Обязанности:    Управление IT-командой (постановка задач, контроль, оценка результатов);  Управление системой: ответственность за архитектуру, выбор технологий и инструментов;  Участие в разработке приложения с микросервисной архитектурой;  Написание и ревью кода.  ",Полная занятость,Более 6 лет,,,руководитель backend разработки,2020-09-21T11:51:28+0300,"Требования:  Опыт руководства группой разработки от 5 человек не менее 3-х лет; Опыт работы с Java 8 или 11 (предпочтительнее 11), Spring (Spring Boot, Spring Framework), Docker, Kubernetes;Ревью кода;Активная позиция в отношении качества ПО; Ответственность и внимательность;  Хорошие аналитические способности;  Хорошие коммуникативные навыки.  ",Полный день,"[{'name': 'Java'}, {'name': 'Spring Boot'}, {'name': 'Docker'}, {'name': 'Kubernetes'}]","Условия:  Офис рядом с метро Динамо, Петровский Парк;  Оформление по ТК РФ;  ДМС. "
1291,1291,,FunBox,"Предлагаем присоединиться к нашей команде SRE (Site Reliability Engineering).<br /><br />Наша компания уже много лет работает над сложными проектами, в том числе<br />крупными B2B, которые состоят из десятков сервисов, генерируют терабайты данных и обрабатывают сотни тысяч событий в секунду.Мы сами создаем и поддерживаем проекты, поэтому для нас важно контролировать их работу в соответствии с нужным уровнем надежности. За это у нас отвечает отдельная команда - SRE. ",,Полная занятость,От 3 до 6 лет,,120000.0,backend-разработчик,2020-10-13T14:32:27+0300,,Полный день,"[{'name': 'Clickhouse'}, {'name': 'Kafka'}, {'name': 'HDFS'}, {'name': 'Spark'}, {'name': 'Elasticsearch'}, {'name': 'Influxdb'}, {'name': 'Prometheus'}, {'name': 'Erlang'}, {'name': 'Elixir'}, {'name': 'Ruby'}, {'name': 'Python'}, {'name': 'Kotlin'}, {'name': 'Docker'}, {'name': 'Kubernetes'}]","Условия: работа удаленно или в одном из офисов <em>(офисы в Москве, Казани, Ульяновске);</em>адекватное отношение, защита от лишней бюрократии;бонусная программа 50%-го софинансирования покупки техники;корпоративное изучение английского/немецкого языков."
1331,1331,Москва,CityAds Media,,,Полная занятость,От 1 года до 3 лет,,150000.0,backend php разработчик,2020-09-23T16:01:34+0300,,Удаленная работа,"[{'name': 'MongoDB'}, {'name': 'MySQL'}, {'name': 'Symfony'}, {'name': 'PostgreSQL'}, {'name': 'PHP5'}]","О продукте: Команда, в которую мы ищем разработчика, занимается backend системами, обеспечивающими работу трекинга рекламы, обработки платежей, а разработку сервисов для анализа и прогноза финансовых показателей и показателей эффективности компании. Сейчас в ней есть тимлид и два разработчика, усиление которым мы хотим дать данной позицией. В работе команда решает задачи обеспечения работоспособности приложения в условиях высоких нагрузок. Команда работает по Kanban, соблюдая стандартные ритуалы разработки. "
1337,1337,,Лаборатория транспортных систем,"Основные скилы - golang (go-micro framework, echo), желательно знание Java (так как легаси код написан на нем). Опыт написание API, участие в интеграционных задачах. дополнительные скилы - Spring boot на уровне чтения и понимания исходного кода, возможности правки и внесения изменений средней сложности на умеренной скорости. Дополнительные обязательные навыки: linux, vs code, развертывание приложения в Docker. ",,Полная занятость,От 1 года до 3 лет,180000.0,120000.0,backend разработчик go,2020-10-13T13:46:14+0300,,Удаленная работа,"[{'name': 'Java'}, {'name': 'Golang'}, {'name': 'API'}, {'name': 'Docker'}, {'name': 'Linux'}, {'name': 'Git'}]",
1340,1340,Москва,GloboGames,"<em>GloboGames - разработчик игр и технологий для игровой индустрии с 2002 года. Кроме разработки мы эксплуатируем собственные игровые проекты. Решения и код нашей компании используют несколько сотен проектов по всему миру на разнообразных платформах (социальные сети, Mac, Windows, Unix, iOS/Android). Технологический стек компании включает в себя продукты на базе C++ и .net.</em> <em>Мы ищем в команду талантливых и близких нам по духу людей для работы над серверной частью наших продуктов.</em>   ",,Полная занятость,От 1 года до 3 лет,,150000.0,backend developer c#,2020-10-08T20:50:01+0300,,Полный день,"[{'name': 'C#'}, {'name': 'MySQL'}, {'name': 'SQL'}, {'name': '.NET Framework'}]",
1432,1432,,Skyeng,"Привет! Меня зовут Юрий Юрин. Я тимлид ключевого продукта Skyeng — платформы Vimbox. Это интерактивный учебник, который помогает учить английский с преподавателем. Ищу Backend разработчика к себе в команду на удаленку.   <em>",,Полная занятость,Более 6 лет,,200000.0,backend developer — vimbox,2020-10-13T09:38:15+0300,,Удаленная работа,"[{'name': 'PHP'}, {'name': 'ООП'}, {'name': 'Symfony'}]",
1449,1449,,TUI Russia & CIS,,,Полная занятость,От 3 до 6 лет,,,backend разработчик,2020-09-28T17:57:17+0300,,Полный день,"[{'name': 'Agile Project Management'}, {'name': 'Scrum'}, {'name': 'Atlassian Jira'}, {'name': 'ASP.NET'}, {'name': 'Разработка ПО'}, {'name': 'REST'}, {'name': 'HTML5'}, {'name': 'Web Application Development'}, {'name': 'UML'}, {'name': 'HTML'}, {'name': 'JavaScript'}, {'name': 'XML'}, {'name': 'С#'}, {'name': 'Unit Testing'}, {'name': 'C#'}, {'name': 'SQL'}, {'name': 'MS SQL'}, {'name': '.NET Framework'}]",
1469,1469,,Микрокредитная Компания Диджитал Мани,Мы IT-компания Digital Money ищем ,,Полная занятость,От 3 до 6 лет,180000.0,120000.0,разработчик java (backend java developer),2020-09-29T11:14:31+0300,Backend Java-разработчика для участия в проекте в сфере кредитных продуктов.   Уровень не ниже middle Java-dev. Просим внимательно читать требования.   ,Удаленная работа,"[{'name': 'Java'}, {'name': 'PostgreSQL'}, {'name': 'SQL'}, {'name': 'Java SE'}, {'name': 'Unix'}, {'name': 'Spring Boot как основа'}, {'name': 'Spring Security'}, {'name': 'Spring MVC'}, {'name': 'Spring WebFlux'}, {'name': 'Spring Cloud'}, {'name': 'Spring Cloud Netflix Eureka'}, {'name': 'Spring Data'}, {'name': 'Hibernate'}, {'name': 'RabbitMQ'}, {'name': 'Zuul API Gateway'}, {'name': 'Docker'}, {'name': 'Swagger (автоматическая документация)'}]",Условия: Обсуждаются индивидуально 
1471,1471,Москва,Лаборатория Касперского,"Мы разрабатываем высокопроизводительную систему класса SIEM, построенную на микросервисной архитектуре, способную обрабатывать сотни тысяч событий информационной безопасности за одну секунду и предоставляющую все необходимые инструменты для их анализа. ",,Полная занятость,От 1 года до 3 лет,,,backend golang developer,2020-10-08T15:53:53+0300,,Полный день,"[{'name': 'Golang'}, {'name': 'Linux'}]",
1479,1479,Москва,Азбука-Техники,"Интернет-магазин по продаже бытовой техники, встраиваемой техники, сплит-систем, ТV и др. в связи со своим активным развитием приглашает в команду ",,Полная занятость,От 3 до 6 лет,150000.0,120000.0,web-разработчик bitrix (backend-разработчик/bitrix php),2020-10-15T14:33:01+0300,"Требования: знание Bitrix API на высоком уровне;понимание подсистем и модулей Битрикса и их взаимодействия;знание PHP, JavaScript, MySQL;опыт работы с php-фреймворками (на подпроекте используется laravel);хорошее понимание объектно-ориентированного программирования;умение пользоваться системами кеширования;опыт работы с sphinx;навыки работы с системами контроля версий (Git);",Полный день,"[{'name': 'MySQL'}, {'name': 'PHP5'}, {'name': 'JavaScript'}, {'name': '1С-Битрикс'}, {'name': 'Git'}, {'name': 'PHP'}, {'name': 'Пользователь ПК'}, {'name': 'PHP4'}, {'name': 'Cистемы управления базами данных'}]",
1512,1512,,Деко Системс,"На текущий момент мы формируем ключевую команду по трансформации ИТ- архитектуры нескольких крупных банков. Мы ищем в команду Java-разработчиков уровня middle/senior в связи с большим количеством интересных проектов и расширения команды! Наши офисы находятся в г. Москва, г. Калининград, планируем открыть офис в г. Тверь.   ",,Полная занятость,От 1 года до 3 лет,,,java backend разработчик,2020-10-13T15:48:54+0300,"Требования: Опыт от 1 года коммерческой разработкиПринципы ООПJava SE 8 и выше (Collections, Exception handling)Spring / Spring Boot (Data, MVC, Security, Cloud)Hibernate или MyBatisSQL (PostgreSQL), Kafka, Redis;Apache Tomcat или Eclipse Jetty или другой app server ",Полный день,"[{'name': 'Spring Framework'}, {'name': 'Hibernate ORM'}, {'name': 'Java'}, {'name': 'PostgreSQL'}]","Наши условия: З/п по итогам технического собеседования и оформление в штат;Интересные проекты и адекватное руководство;Возможность профессионального и карьерного роста;Топовое железоУ нас прозрачность и плоская структура, минимум бюрократии и гибкие внутренние процессы."
1805,1805,,Парполит Андрей Сергеевич,"Beststocks.ru это динамично развивающаяся компания в сфере финтеха, которая находится в Израиле. Компания разрабатывает облачный сервис, который позволяет частным инвесторам принимать решения по покупке или подаже акций. Сервисом уже пользуются такие компании, как Bloomberg, Nasdaq, Interactive-Brokers, Bank-Hapoalim, Bank Leumi, TD-Ameritrade, E*TRADE и другие брокеры по всему миру.<br /><br />Сейчас мы ищем крутого Yii-разработчика в нашу команду. ","Обязанности Создавать сложный продукт на PHPРаботать в команде, чтобы создавать и реализовывать новый функционалИскать и фиксить баги, чтобы улучшать производительность сайта ",Полная занятость,От 3 до 6 лет,150000.0,80000.0,yii2 backend developer (remote/удаленно),2020-10-13T16:23:58+0300,"Требования Опыт работы с Yii2/Symphony/Laravel от 3-х летИметь несколько успешных проектов за спинойПонимание работы бекенда, знание основных шаблонов проектированияОпыт работы с API и сторонними библиотекамиЧеткое понимание полного процесса разработкиЗнание английского на высоком уровне (читать и писать). ",Удаленная работа,"[{'name': 'ООП'}, {'name': 'Git'}, {'name': 'PHP'}, {'name': 'shell'}, {'name': 'Yii'}, {'name': 'DDD'}]","Условия Работа в отобранном инвесторами стартапе, полная свобода действийРабота с высокопроизводительной и очень опытной командой, которая уже вывела на рынок крупнейший агрегатор страховых предложений в РФРост до тим лида и СТОЗарплата от 80 000 до 150 000 в зависимости от опыта и способностейОплата дважды в месяц в полном объеме без задержек "
1829,1829,Москва,Логистик Тайм,,"Обязанности: Разработка новых сервисов компании;Оптимизация и поддержка текущих продуктов; Наш стек: PHP7, MySQL (Percona), Redis, MongoDB, RabbitMQ, YouTrack.  ",Полная занятость,От 1 года до 3 лет,250000.0,,backend-разработчик,2020-09-18T10:48:26+0300,,Полный день,"[{'name': 'MySQL'}, {'name': 'Git'}, {'name': 'MongoDB'}, {'name': 'ООП'}, {'name': 'PHP'}]","Условия: Достойный уровень заработной платы (зависит от пожеланий и профессионально уровня кандидата);Поездки на ИТ-конференции, митапы, учебные курсы за счет компании;Оплачиваемый отпуск 28 календарных дней, подарки для сотрудников и их детей;Современный и комфортный офис;Возможность гибкого начала рабочего дня;Удобное рабочее место, оборудованное современной техникой;Бесплатные корпоративные обеды и сладости;Перспективы материального и профессионального роста;Возможность релокации в Европу."
1836,1836,Москва,Лектера Рус,"Мы - международная образовательная платформа. Приглашаем в команду Java / Kotlin backend разработчика, которого мотивируют нетривиальные задачи и кто хочет расширять свою экспертизу worldwide! ",Обязанности: Разработка backend микросервисов на Java / Kotlin для VoD-сервиса с оригинальной бизнес-логикой «под капотом».Участие в проектировании и рефакторинге архитектуры backend.Участие в code review.Документирование разработки. ,Полная занятость,От 1 года до 3 лет,,,java / kotlin backend developer,2020-10-15T12:31:07+0300,"Требования:  Глубокие знания Java / Kotlin, Spring Boot.  Опыт проектирования и уверенное понимание принципов построения отказоустойчивых геораспределенных систем.  Знание архитектурных паттернов и best practice микросервисного backend.  Gitlab CI, Agile-readiness, Scrum.  Понимание принципов работы VoD/HLS.  Кругозор в информационной безопасности.  ",Полный день,"[{'name': 'Разработка ПО'}, {'name': 'Kotlin'}, {'name': 'Java'}, {'name': 'Spring Boot'}, {'name': 'Backend'}]",Условия: Конкурентный уровень дохода (обсуждается с успешным кандидатом).ДМС со стоматологией.Частичная компенсация аренды жилья.Международная команда.Офис м.Китай-город.Возможна удаленка.
1858,1858,Москва,MedPoint24,,,Полная занятость,От 3 до 6 лет,180000.0,150000.0,"backend developer (node.js, typescript)",2020-10-15T09:28:59+0300,,Полный день,"[{'name': 'JavaScript'}, {'name': 'Node.js'}, {'name': 'PostgreSQL'}, {'name': 'Redis'}, {'name': 'Git'}, {'name': 'TypeScript'}, {'name': 'REST'}, {'name': 'API'}, {'name': '*NIX'}]",
1888,1888,,Star-staff,Сейчас ищу ,,Полная занятость,От 3 до 6 лет,,,senior backend developer (golang/c++/ruby/java),2020-09-29T16:29:28+0300,"Senior Backend Developer в компанию, которая разрабатывает продукт по предоставлению ликвидности - агрегирует ликвидность крупных провайдеров и предоставляет ее другим биржам (ECN) в соответствии с новыми европейскими регуляторными требованиями. Основная цель - сделать данный рынок более цивилизованным и сформировать единые стандарты поставки ликвидности (как Bloomberg в свое время на традиционной бирже). Если ты не пишешь на GoLang (например, хочешь перейти с C++, Ruby или Java), но имеешь опыт работы с трейдингом, биржами или криптой - welcome! ",Полный день,[],
1924,1924,,Смотри.Учись,,,Полная занятость,Более 6 лет,,,ведущий бэкенд разработчик (senior backend developer .net core),2020-10-13T12:43:57+0300,,Удаленная работа,"[{'name': 'C#'}, {'name': 'REST'}, {'name': 'PostgreSQL'}, {'name': 'Git'}]",
2145,2145,Москва,Trinity Monsters,"Ищем Backend-разработчика в команду Trinity Digital!​​ Мы занимаемся разработкой с 2013 года и входим в ТОП-10 лучших разработчиков Москвы. У нас небольшой коллектив, с которым мы реализуем амбициозные проекты (Nespresso, Азбука Вкуса, Газпром-Нефть). ",,Полная занятость,От 1 года до 3 лет,200000.0,,backend-разработчик php,2020-10-15T12:41:40+0300,,Полный день,"[{'name': 'Git'}, {'name': 'CSS'}, {'name': 'PostgreSQL'}, {'name': 'Linux'}, {'name': 'PHP'}, {'name': 'symphony'}]",
