,Unnamed: 0,city,company_name,description,duty,employment,experience,max_salary,min_salary,name,published_date,requirements,schedule,skills,terms
5931,5931,,Мигас,,"Обязанности: Доработка сайта. Оптимизация кодаРазрабатывать Frontend для существующих и новых продуктов компании;Взаимодействовать с коллегами, работа в команде под руководством Team Lead, предлагать и внедрять технологические решения;Заниматься оптимизацией существующего кода ",Полная занятость,От 1 года до 3 лет,150000.0,,frontend-developer react.js,2020-10-05T14:53:39+0300,"Требования: Опыт работы в должности Frontend-разработчика от 1 года (уровень Junior+ и выше)Опыт работы с React 8+Опыт работы с API приложенийОпыт кроссплатформенной верстки;Отличные знания современных JavaScript, HTML и CSS;Умение работать с gitУмение читать чужой кодБольшое желание писать качественный и эффективный код, изучать новоеЗнание node.jsОпыт проведения ревью кодаУмение собственноручно настроить локальную среду разработки, git ",Полный день,"[{'name': 'JavaScript'}, {'name': 'Node.js'}, {'name': 'Git'}, {'name': 'CSS'}, {'name': 'HTML'}]","Условия: Работа в интересных и сложных проектах в дружной командеКомфортный офис в в районе метро Римская, площадь Ильича; НижегородскаяКорпоративный транспорт от м. Римская (5-7 мин. от метро)Корпоративный фитнес: футбол, хоккей, йогаЧай, кофе, печеньки, овощи, фрукты, за счет компанииА еще у нас есть большая столовая, настольный теннис, спортзал."
5946,5946,,Буферная бухта,,,Полная занятость,От 1 года до 3 лет,,,teamlead frontend-программист в команду коммерческой разработки,2020-09-30T12:56:27+0300,,Удаленная работа,"[{'name': 'CSS'}, {'name': 'HTML5'}, {'name': 'REST'}, {'name': 'Vue.js'}, {'name': 'REST API'}, {'name': 'руководство командой разработчиков'}]",
5962,5962,,Star-staff,"Ищем Frontend-разработчика в компанию, которая переводит логистику в IT. На рынке с 2016 года. Система обеспечивает полностью весь цикл грузоперевозок (весь документооборот, отчетность, оптимизация маршрутов, мониторинг транспорта), интегрирована с мобильным приложением. Сейчас расширяем штат в связи с разработкой новых частей платформы: проект топливной программы с крупнейшими партнерами, создание сервиса для владельцев автопарков. Стек: Frontend - Vue.js, Angular. Backend - PHP7.3, Laravel 5.5, Symfony, RabbitMQ. GraphQL. DB - MySQL, PostgreSQL ",,Полная занятость,От 3 до 6 лет,,150000.0,frontend-developer (vue.js),2020-10-02T13:22:55+0300,,Полный день,"[{'name': 'JavaScript'}, {'name': 'HTML5'}, {'name': 'Vue'}, {'name': 'React'}, {'name': 'Angular'}]",
6017,6017,Москва,Аксилон Консалтинг,Ищем в команду разработчика React с опытом коммерческой разработки. ,,Полная занятость,От 1 года до 3 лет,110000.0,80000.0,frontend-разработчик react,2020-10-13T00:59:36+0300,,Полный день,"[{'name': 'JavaScript'}, {'name': 'jQuery'}, {'name': 'CSS3'}, {'name': 'React'}, {'name': 'Python'}, {'name': 'Websocket'}]","Условия: Оформление по ТКОфис м. Шоссе Энтузиастов, 5 мин пешкомФормат дистанционной работы – обсуждаемо индивидуальноГибкий график – возможениспытательный срок до 3 месяцев  "
6028,6028,Москва,Билайн,"Создание и развитие цифровых инструментов, улучшающих клиентский опыт, занимает ключевое место в стратегии Билайн. Здесь ждет работа с самыми современными технологиями и продуктами на базе AI, Big Data, 5G и других; гибкость и самостоятельность в планировании задач, возможность предлагать идеи и развивать экспертизу внутри. В феврале 2020 года Билайн был признан одним из самых привлекательных работодателей для IT-специалистов (по версии Хабр Карьера). Наша сильная сторона – это также и люди – профессионалы, готовые поделиться опытом, советом и поддержать тебя в работе над проектом. Если ты готов решать по-настоящему сложные задачи, которые, возможно, до тебя не решал никто, обладаешь аналитическими способностями, тебя не пугают масштабные проекты и профессиональные вызовы – присоединяйся! У тебя есть возможность работать с лучшей командой в качестве Senior Frontend-разработчика! ",,Полная занятость,От 3 до 6 лет,,,senior frontend-разработчик,2020-10-15T10:47:47+0300,,Полный день,"[{'name': 'react'}, {'name': 'redux'}, {'name': 'es6'}]",
6061,6061,,Московский аэропорт Домодедово,,,Полная занятость,От 3 до 6 лет,,,frontend-разработчик (vue.js),2020-10-13T13:01:12+0300,"Требования к кандидату:  Уверенные знания Vue.js, JavaScript  ",Гибкий график,"[{'name': 'JavaScript'}, {'name': 'jQuery'}, {'name': 'Node.js'}, {'name': 'AngularJS'}, {'name': 'CSS'}]",
6094,6094,,Генезис блок,,"Обязанности: Разработка пользовательского функционалаСервисы для управления учетными записями, многопользовательский доступИнтеграция сторонних сервисов , инструментов и APIСоздание кода и библиотекОптимизация приложения по скорости и масштабируемости ",Полная занятость,От 1 года до 3 лет,200000.0,,frontend-разработчик,2020-10-13T14:42:43+0300,Требования: Отличное знание Java Script и опыт его использования для создания приложенийОпыт сборки web-приложений WebpackПонимание проблем кросс браузерности и опыт их решенияБудет плюсом unit/ интеграционное тестирование ,Полный день,"[{'name': 'Java'}, {'name': 'JavaScript'}, {'name': 'HTML5'}, {'name': 'Git'}, {'name': 'React JS'}]","Условия: 5/2 , работа в офисе/удаленный формат, гибкое начало рабочего дняОфис м. Отрадное/Владыкино/Ботанический сад"
6095,6095,,Группа компаний Аэроклуб,,"Обязанности: Создание новых и развитие существующих программных продуктов компании, ориентированных как на клиента, так и на коллег;Разработка веб-приложений и сервисов с использованием языка JavaScript;Участие в принятии архитектурных решений, касающихся создаваемых продуктов;Ведение исполняемых проектов в Jira и системе контроля версий; проведение peer review; ",Полная занятость,От 3 до 6 лет,,,ведущий frontend разработчик,2020-09-29T12:48:55+0300,"Требования: Развитые навыки программирования, проектирования, анализа;Хорошее знание языка JavaScript — как основ, так и современных стандартов; умение находить оптимальные решения; стремление писать хорошо поддерживаемый код;Опыт серверной разработки под Node.js; знание библиотек Gulp/Grunt, Webpack/Browserify/Rollup;Знание современных UI-библиотек React, Vue, Angular; понимание принципов MVC, Flux;Хорошее знание HTML, опыт использования шаблонизаторов;Хорошее знание CSS; опыт разработки с использованием препроцессоров SASS, LESS, Stylus; понимание принципов адаптивной вёрстки;Опыт работы с git/mercurial, в том числе совместной работы;Опыт работы с системами управления проектами, трекерами, например, Jira;Умение грамотно и доходчиво излагать свои мысли, работать сообща и планировать свои трудозатраты;Знание любых других языков программирования, опыт разработки в других областях;Опыт серверной разработки под ASP.NET; знание Razor;Понимание принципов транспиляции, применения полифиллов, поддержки разных поколений стандартов;Опыт разработки требований к API, постановки задач для других разработчиков;Опыт продолжительной поддержки одного проекта в течение долгого времени, понимание влияния legacy и технического долга на разработку;Опыт реализации веб-приложений для touch-устройств, оптимизации для слабовидящих. ",Удаленная работа,"[{'name': 'JavaScript'}, {'name': 'Node.js'}, {'name': 'ASP.NET'}, {'name': 'Git'}, {'name': 'TFS'}]",Условия: Работа в самой технологичной компании в области бизнес-туризма;Стабильная «белая» заработная плата;График работы (5/2) с пн.-по пт. с 9 до 18 часов;Возможности профессионального развития;Cоциальные программы для сотрудников;Оформление в полном соответствии с ТК РФ.
6139,6139,,Лига Цифровой Экономики,У нас стартует новый и интересный проект по разработке с нуля сервиса для крупного государственного Заказчика. Проект по системе учета и электронному документообороту для выхода на международный уровень. Сейчас мы в поиске Frontend-разработчика. ,Обязанности: Рефакторинг и оптимизация верстки и кода;Участие в разработке новых и существующих проектов компании;Участие в развитии собственных библиотек компании;Адаптивная и кроссбраузерная верстка. ,Полная занятость,От 1 года до 3 лет,,,frontend-разработчик javascript (vue.js),2020-10-06T11:49:27+0300,"Требования: Отличное знание одного из современных frontend фреймворков (мы используем Vue 2 (опыт с React/Angular приемлем);Прекрасное знание JavaScript (es5/es6/es7: классы, импорты декораторы, arrow-функции, генераторы, промисы);Опыт работы с Git, продуктами Atlassian (Jira), Rest API;Уверенные знания HTML5/CSS3 c его препроцессорами, преимущественно Sass.",Полный день,[{'name': 'JavaScript'}],
6166,6166,Москва,MAXIMUM EDUCATION,,,Полная занятость,От 1 года до 3 лет,,,frontend developer (vue.js),2020-09-21T10:51:38+0300,,Полный день,[{'name': 'JavaScript'}],
6195,6195,,Лига Цифровой Экономики,Мы в поисках Frontend-разработчик на проект в сфере госсектора. ,Обязанности: Работа над интересными высоконагруженными проектами;Участие в развитии текущих и запуске новых сервисов;Проектирование и разработка SPA на Angular;Разработка новых и развитие текущих модулей на React;Поддержка существующего кода. ,Полная занятость,От 1 года до 3 лет,,,frontend-разработчик (middle\senior),2020-09-23T10:40:31+0300,"Требования: Опыт работы с фреймворком Angular 4+;Уверенное знание JS (ES5/ES6);Понимание принципов функционального программирования;Знание Typescript;Уверенные знания HTML, CSS ((Responsive, Adaptive);Сеть, HTTP, HTTPS, методы работы с бекендом, понимание REST (JSON only); Будет плюсом: Знание основ React;Знание RxJS;Использование JIRA.",Полный день,"[{'name': 'AngularJS'}, {'name': 'react'}, {'name': 'JS'}, {'name': 'HTML'}]",
6241,6241,,Punch Media Group,,Обязанности: Разработка и развитие веб-проектов проектов компании.<br />Поддержка и доработка существующих веб-проектов компании ,Полная занятость,От 1 года до 3 лет,40000.0,30000.0,frontend-разработчик,2020-10-15T11:25:27+0300,"Требования: ​​​​​​​Отличное знание: ModX Revolution, PHP, JS, MySQL, HTML5, HTML+CSS+JS, XML, JSON, Ajax, Bootstrap<br />Опыт разработки и поддержки сайтов на ModX Revolution;<br />Адаптивная и отзывчивая десктоп и мобильная верстка;<br />Кросс-браузерная и кросс-платформенная разработка;<br />Опыт работы с *nix системами;<br />Плюсом будут: Golang, Redis, Nginx, Мобильная разработка<br />Понимание принципов работы SEO-оптимизации;<br />Умение разбираться в чужом коде.<br />Образование: высшее техническое ",Полный день,"[{'name': 'CSS'}, {'name': 'JavaScript'}, {'name': 'MySQL'}, {'name': 'Ajax'}, {'name': 'HTML'}, {'name': 'HTML5'}, {'name': 'PHP'}, {'name': 'ModX'}, {'name': 'XML'}, {'name': 'Bootstrap'}]","Условия: ​​​​​​Достойный уровень заработной платы с перспективами роста;<br />График работы 10:00-19:00 (Удаленная работа);<br />Оформление по ТК, оплачиваемые отпуска и больничные листы;"
6247,6247,,GOOD LIFE CONSULTING,Приглашаем рассмотреть вакансию ,"Должностные обязанности: Разработка и настройка интерфейсов пользователей (в т.ч. с нуля);Разработка архитектуры взаимодействия модулей;Оптимизация и расширение функционала имеющегося кода (JS, CSS);Тестирование сайтов на удобство использования, специальные возможности,необходимый дебаггинг;Доработка существующих проектов, повышение их удобства;Проведение улучшения и оптимизации кода существующих проектов;Структурирование пользовательского функционала;Разработка бизнес-логики Front-end и связки с back-end системой для поддержкипродукта;Участие в разработке серверного функционала;Участие в создании функциональных API (совместная работа c back-endразработчиками);Адаптивная и кросс-браузерная верстка сайтов;Анализ существующих систем клиента и разработка способов интеграции создаваемого продукта и этих систем;Создание утилит автоматизации постоянных задач;Верстка сайтов, шаблонов, e-mail рассылок, промо-страниц (LandingPage),интерактивных элементов на основе дизайн-макетов;Привязка к пользовательскому интерфейсу скриптов, которые обеспечиваютвизуализацию и анимацию страниц сайта;Отладка, написание модульных и интеграционных тестов;Разработка и настройка политики безопасности на уровне интерфейса;Координация работы других сотрудников отдела;Контроль качества и сроков работы других сотрудников отдела;Участие в написании документации разрабатываемого ПО. ",Полная занятость,От 3 до 6 лет,120000.0,,старший frontend разработчик,2020-10-12T14:54:14+0300,"Требования: Образование: высшее.Опыт работы: от 3 летЗнание языков программирования: HTML, JavaScript, css, Vue.js, React.js, RubyOnRails,Bootstrap. ",Удаленная работа,"[{'name': 'JavaScript'}, {'name': 'jQuery'}, {'name': 'Git'}, {'name': 'Less'}, {'name': 'PostgreSQL'}]","Условия: Оформление по ТК РФ;Удаленный формат работы, но первое собеседование очное в г. Москва (район Строгино), пожалуйста, обратите на это внимание.&quot;Белая&quot; заработная плата 120 000 руб. gross (оклад и премия)Карьерный рост;Корпоративная мобильная связь;"
6299,6299,Москва,Сбербанк,"Стань участником крупнейшей инициативы Сбербанка – создание Экосистемы. Создай новые способы предоставления и потребления услуг мониторинга для участников экосистемы Сбербанка. Мы собираем лучшие технологии и управленческие методы из мировой практики, чтобы построить передовую сервисную услугу. ",Обязанности,Полная занятость,От 1 года до 3 лет,,,frontend-разработчик,2020-10-01T11:27:44+0300,"Требования:<ul><li>Опыт создания web-приложений не менее 3 лет;</li><li>Отличное знание JavaScript;</li><li>Знание HTML5, CSS3, кроссбраузерной верстки;</li><li>Умение работать с библиотекой Backbone.JS;</li><li>Навыки работы с CSS препроцессорами и JavaScript шаблонизаторами;</li><li>Опыт работы с сервлет-контейнерами (Tomcat, WebSphere AS, Weblogic AS);</li><li>Typescript;</li><li>React;</li><li>CSS/LESS/SASS;</li><li>SprigBoot2;</li><li>Знание SQL;</li><li>Умение работать с системами контроля версий (Git);</li><li>Хорошее понимание алгоритмов и нестандартное мышление.</li></ul>",Полный день,"[{'name': 'JavaScript'}, {'name': 'HTML5'}, {'name': 'CSS3'}, {'name': 'Backbone'}, {'name': 'SQL'}, {'name': 'Git'}]","Что мы предлагаем:<ul><li>Официальное трудоустройство по ТК РФ;</li><li>Стандартный график работы (09:00–18:00), но с гибким подходом + сокращённый рабочий день по пятницам (до 16:45);</li><li>Достойный уровень оплаты труда (определяется по результатам собеседования);</li><li>Премирование по итогам года;</li><li>Бесплатное обслуживание зарплатной карты категории «Gold»;</li><li>Страхование жизни и здоровья для сотрудников (ДМС) и скидки на медицинскую страховку для родственников (после испытательного срока);</li><li>Широкие возможности профессионального и карьерного роста;</li><li>Обучение и повышение квалификации в Корпоративном Университете Сбербанка, на внутренних и внешних курсах, доступ к корпоративной библиотеке;</li><li>Льготное кредитование в Сбербанке – возможность пользоваться премиальными продуктами Банка на специальных условиях (в т.ч. по ипотечным программам);</li><li>Корпоративная пенсионная программа, основанная на паритетном участии сотрудника и Банка, которая даёт возможность удвоить добровольные пенсионные накопления и получать двойной инвестиционный доход (после года работы);</li><li>Широкий спектр дисконт-программ, скидок и привилегий от компаний-партнёров;</li><li>Скидка на бронирование в санаторно-курортном комплексе «MRIYA Resort &amp; SPA» на берегу моря в Ялте (в Крыму);</li><li>Корпоративные подарки для детей;</li><li>Корпоративные и благотворительные мероприятия («Зелёный марафон», Сбербанкиада, КВН, волонтёрские программы и т.д.);</li><li>Современный комфортный офис: столовые предлагают вкусные завтраки, обеды, кофе-пойнты, прекрасно оборудованный тренажёрами спортивный комплекс;</li><li>Бассейн в 2 минутах ходьбы;</li><li>Свободный dress code;</li><li>Офис: БЦ «Южный Порт» (10 минут пешком от "
6319,6319,,Staff-UP Consulting Group,"Мы реализуем IT-проекты и автоматизируем бизнес-процессы для коммерческих компаний различных отраслей, в том числе для крупных веб-студий, стартапов, IT-компаний и государственных структур.<br />На сегодняшний день мы входим в ТОП-15 аутсорс-продакшнов России по версии Tagline, в ТОП-30 лучших компаний рейтинга Ruward.<br />Приглашаем Вас стать частью нашей дружной команды ",,Полная занятость,От 3 до 6 лет,130000.0,,frontend-разработчик vue.js,2020-10-07T18:32:18+0300,Требования: Опыт работы с JavaScript от двух лет;<br />Опыт разработки на Vue.js;<br />Понимание принципов работы с REST API;<br />Понимание принципов ООП;<br />Опыт написания unit-тестов;<br />Верстка. ,Удаленная работа,"[{'name': 'JavaScript'}, {'name': 'Vue.js'}, {'name': 'TypeScript'}, {'name': 'Nuxt.js'}, {'name': 'REST API'}, {'name': 'Git'}, {'name': 'ООП'}]","Условия: Пересмотр ставки каждые 3 месяца;<br />Премирование по результатам спринта;<br />Удаленный формат работы;<br />Гибкое начало рабочего дня;<br />Интересные, длительные проекты;<br />Оплата курсов повышения квалификации."
6349,6349,,РАСЧЕТНЫЕ РЕШЕНИЯ,Инновационная компания ,,Полная занятость,От 3 до 6 лет,,,frontend-разработчик (javascript),2020-10-15T10:08:03+0300,"Требования: Уверенное владение HTML5, CSS3, JavascriptОпыт верстки по методологии БЭМОпыт использования одного или нескольких фреймворков: VueJS, AngularОпыт использования препроцессоров Pug, stylusВладение такими инструментами как gulp, webpack, babel, eslint, sass/lessПонимание принципов клиент-серверных приложений и RESTful архитектурыПонимание принципов UX и опыт их применения ",Полный день,[],"Условия: Достойная &quot;белая&quot; заработная платаГрафик работы 5/2, c 9:00 до 18:00 либо с 10:00 до 19:00Комфортное рабочее место в БЦ &quot;Варшарка SKY&quot;, м. ЮжнаяЧай, кофе, ДМС"
6356,6356,,Red Rift,,,Проектная работа,От 3 до 6 лет,4500.0,1000.0,middle+/senior frontend developer,2020-10-07T13:09:31+0300,,Удаленная работа,"[{'name': 'JavaScript'}, {'name': 'Git'}, {'name': 'HTML5'}, {'name': 'CSS'}, {'name': 'React'}, {'name': 'Redux'}, {'name': 'Typescript'}]",
6358,6358,Москва,Инсайрес,"Доброго времени суток! Наша компания Инсайрес уже 15 лет является разработчиком Программного Продукта VisitorControl, который занимает лидирующие позиции в сфере организации пропускного режима на территориях ограниченного доступа. ",,Полная занятость,От 3 до 6 лет,,,frontend-разработчик (react),2020-10-15T11:31:44+0300,,Полный день,"[{'name': 'C#'}, {'name': '.Net Core'}, {'name': 'EF Core'}, {'name': 'ASP.Net Core Web API'}, {'name': 'react'}, {'name': 'typescript'}, {'name': 'webpack'}, {'name': 'redux|mobx'}, {'name': 'PostgreSQL'}, {'name': 'SQL Server'}]","Условия: Полная занятость, работа по трудовому договору в офисе Компании, заработная плата по итогам собеседования.Для соискателей из других городов есть возможность удаленной работы.Метро Академическая (5 минут пешком от метро)."
6388,6388,,Сбербанк,"Сбербанк продолжает реализовывать масштабный проект по созданию технологической HR-платформы нового поколения (PaaS/SaaS). Мы набираем команды под создание бизнес сервисов, которые обеспечат автоматизацию всех бизнес процессов и полного цикла HR. Проект создается с применением лучших практик компонентно-реактивного подхода, у нас совсем нет legacy и есть полная свобода в выборе инструментов.<br />Работа в дружном коллективе с использованием гибких методологий Agile. У вас будет отличная возможность не только расширить экспертизу команды, но и создать совместными усилиями успешный коммерческий продукт.<br />Нам предстоит много интересной и сложной работы, результатами которой будут пользоваться сотни тысяч человек.<br />",,Полная занятость,От 3 до 6 лет,,,frontend разработчик (react/redux),2020-09-16T16:32:43+0300,,Полный день,[],"Условия:<ul><li>Хороший офис (AgileHome) рядом со станцией метро Кутузовская со всеми удобствами (столовые + множество кафе + кухни с холодильниками, кофемашинами и т.п; бесплатный спортзал; бесплатная подземная парковка на 1000+ мест; места для отдыха - настольный теннис, несколько playstation, кикер, бильярд и т.д.);</li><li>Достойная заработная плата (оклад + премии);</li><li>Оформление по ТК РФ;</li><li>Социальный̆ пакет (ДМС);</li><li>Огромный каталог образовательных программ, возможность обучения и сертификации за счет компании;</li><li>Программа льготного кредитования в Сбербанке;</li><li>Дисконт-программы от множества компаний партнеров;</li><li>Возможность принять участие в других масштабных и даже уникальных проектах Банка.</li></ul></ul>"
6441,6441,,Аккорд Диджитал,"Boson – группа компаний, включающая специализированные агентства и стартапы. (accord.digital, huntica.works) Мы ищем опытного Frontend-разработчика для построения и развития сервиса видеоинтервью (HRtech проект). Технологический̆ стек: Vue.js, Vuetify, ES6. На бэкенде – Laravel. Документация на Swagger.   ",,Полная занятость,От 1 года до 3 лет,180000.0,130000.0,"frontend-developer (vue.js, удалённо)",2020-10-05T19:42:22+0300,"Требования: Опыт коммерческой разработки;Отличное знание ES5, ES6;Опыт проектирования архитектуры приложений;   ",Удаленная работа,"[{'name': 'vue'}, {'name': 'vuejs'}, {'name': 'es6'}]","Условия: Удалённая работа;Полная занятость 5/2;Крупный интересный проект, современный стек технологий;ЗП обсуждается с успешным кандидатом.    "
6444,6444,Москва,Институт Оргэнергострой,"В крупную инжиниринговую компанию, занимающийся строительством объектов критической инфраструктуры в РФ и за рубежом требуется разработчик интерфейса АРМ программно-аппаратного комплекса обеспечения безопасности промышленных объектов. ",Обязанности: Разработка GUI C++/Qt/QML под Linux и Windows;Взаимодействие с командой разработки бэк-энда;Взаимодействие с дизайнерами;   ,Полная занятость,Более 6 лет,,,разработчик frontend gui (c++/qt),2020-10-12T11:19:05+0300,Требования: Опыт коммерческой разработки на ,Полный день,"[{'name': 'Qt'}, {'name': 'Git'}, {'name': 'C++'}, {'name': 'backend'}, {'name': 'REST'}, {'name': 'QML'}, {'name': 'Linux'}, {'name': 'GUI'}]","Условия: Комфортный офис недалеко от центра Москвы, у м. Павелецкая, в 300 метрах от Дербеневской набережной Москвы-реки;Гибкий график, при работе в офисе;Возможность удалённой работы;Новый, динамично развивающийся продукт;Конкурентный уровень оплаты труда, обсуждаемый на собеседовании;Оформление по ТК РФ, отпуск, ДМС;Возможность профессионального и карьерного роста;Корпоративное обучение;Мы используем подходы SCRUM для эффективной командной работы;"
6466,6466,Москва,Лаборатория визуализации-Сфера,"<em>«Лаборатория визуализации - Сфера» - разработчик собственной модульной платформы. Мы выводим процессы управления компанией на новый, инновационный уровень за счет визуализации данных и геймификации, с использованием технологий 3D, включая AR/VR. </em> Используя несколько направлений в разработке визуальной части, мы соединили возможность отображения реальных объектов в 3D и большого количества реальных данных в web – интерфейсах. ",,Полная занятость,Более 6 лет,,,frontend developer (react),2020-10-05T13:58:01+0300,,Полный день,[],
6543,6543,,Ведомости,В команду фронтенд-разработки изданий «Ведомости» и «Harvard Business Review» ищем разработчика. ,,Полная занятость,От 1 года до 3 лет,,,frontend developer (middle),2020-10-15T15:25:52+0300,,Полный день,[{'name': 'JavaScript'}],"Условия: ДМС, страхование жизни, приятная рабочая атмосфера, нет дресс-кода;Карьерный рост; Работа в штате по ТК РФ;  Парковка за лояльную цену для сотрудников;  Небольшой тренажерный зал в офисе; Кухня + кофемашина; Официальная оплата за труд;  График 5/2, гибкое начало рабочего дня;  Офис м. Марьина Роща (10 минут пешком) или м. Савеловская (15 минут).  "
6554,6554,Москва,Сервионика,<em>В наше подразделение по развитию облачных сервисов и продуктов с экспертным уровнем создания платформ виртуализации требуется Frontend разработчик.</em> ,Обязанности: <em>Проектирование и разработка </em><em>web</em><em>-приложения</em><em>Участие в проработке концепций и разработке Продукта</em><em>Работа в команде</em> ,Полная занятость,От 3 до 6 лет,,,frontend-разработчик,2020-10-12T08:52:24+0300,Требования: (,Полный день,"[{'name': 'react'}, {'name': 'babel'}, {'name': 'webpack'}, {'name': 'yarn'}, {'name': 'Git'}, {'name': 'Linux'}]","Условия: <em>Оформление по ТК РФ;</em><em>Офис в шаговой доступности ст.м. Калужская;</em><em>График работы 5/2;</em><em>Заработная плата полностью белая, обсуждается на собеседовании;</em><em>Соц. пакет (медицинская страховка, включая стоматологию, корпоративные скидки на посещение фитнес-клубов).</em>  "
6603,6603,,Лига Цифровой Экономики,,Обязанности :  Frontend-разработка;Кроссбраузерная верстка;Верстка под мобильные устройства.  ,Полная занятость,От 3 до 6 лет,,,frontend-разработчик,2020-09-30T17:53:34+0300,"Требования :  Опыт работы в Frontend разработке не менее 3 лет;Самостоятельность;Отличное знание Javascript, jQuery;Опыт использования Angular.jsЗнание HTML5 и CSS3;Опыт кроссбраузерной вёрстки и верстки под мобильные устройства. Плюсами будут: Опыт работы (возможно разработка) с любой CMS;Английский язык на уровне чтения и понимания технической документации. ",Полный день,"[{'name': 'Git'}, {'name': 'JavaScript'}, {'name': 'CSS'}, {'name': 'HTML'}, {'name': 'Мобильность'}]",
6640,6640,Москва,"ОТП Банк, АО (OTP bank)",,,Полная занятость,От 1 года до 3 лет,,,frontend-разработчик,2020-09-22T13:15:39+0300,,Полный день,"[{'name': 'React'}, {'name': 'JavaScript'}, {'name': 'HTML'}, {'name': 'CSS'}]","Что предлагаем? Работу в крупном европейском Банке;Возможность исследовать и пробовать новые технологии;Комфортный офис недалеко от м. Войковская, в шаговой доступности от МЦД «Красный Балтиец» (есть корпоративный шаттл);Фиксированный оклад + годовой бонус по результатам работы;Гибкое начало рабочего дня (с 8:00 до 10:00);ДМС после испытательного срока;Возможность профессионального и карьерного развития;Корпоративную программу лояльности (особые условия по картам для сотрудников);Скидки и бонусы от партнерской системы;Выделенную зону для активного отдыха в офисе;В теплое время года для сотрудников функционирует велопарковка."
6719,6719,,Банк ВТБ (ПАО),"Мы ищем javascript разработчика для участия в разработке самого быстрого сайта банка, который является лицом банка (сайт vtb.ru). Это нагруженный ресурс, требовательный к скорости работы front-приложения. У нас комфортные условия работы, отличная команда и интересные задачи!   ","Обязанности: разработка клиентской части web-сайтов;проектирование пользовательских интерфейсов;покрытие кода тестами, участие в ревью кода;стек фронтенд-технологий: HTML 5, CSS3 (SASS), JS (E56, Typescript), React (next.js). ",Полная занятость,От 1 года до 3 лет,,,frontend-разработчик js react,2020-10-12T11:06:15+0300,"Требования: знание современных концепций проектирования систем и базовых шаблонов проектирования;понимание процессов и методологии гибкой разработки ПO;опыт работы в среде непрерывной интеграции и автоматизированного тестирования;понимание протоколов и способов сетевой коммуникации, знание HTTP и REST;следование основным agile принципам разработки. ",Полный день,"[{'name': 'JavaScript'}, {'name': 'CSS3'}, {'name': 'HTML'}, {'name': 'CSS'}, {'name': 'AngularJS'}, {'name': 'React'}]","Мы ищем javascript разработчика для участия в разработке самого быстрого сайта банка, который является лицом банка (сайт vtb.ru). Это нагруженный ресурс, требовательный к скорости работы front-приложения. У нас комфортные условия работы, отличная команда и интересные задачи!   "
6757,6757,,Кавказ Экспресс,,"Обязанности: РазработкаВерстка (большая часть компонент уже готова, но что-то все равно придется верстать)Интеграция с внешними сервисамиУчастие в проектировании архитектуры системы, исследование готовых решений и библиотекУчастие в обновлении документации (этого будет по минимуму)   ",Полная занятость,От 3 до 6 лет,150000.0,90000.0,middle frontend developer (react),2020-10-08T14:41:05+0300,Требования: Умение писать production ready кодОтличные знания React и основных сопутствующих библиотекSPA / React RouterTypeScript (от 3-х месяцев опыта)Уверенное владение версткой. Любить вёрстку по необходимостиSCSSGit / GitLab   ,Удаленная работа,"[{'name': 'JavaScript'}, {'name': 'React'}, {'name': 'Git'}, {'name': 'CSS'}, {'name': 'HTML'}, {'name': 'TypeScript'}, {'name': 'Верстка'}, {'name': 'Работа в команде'}]","Условия: Работа удаленнаяГибкий график, но с присутствием на митингахОформление через ИП или самозанятого"
