,Unnamed: 0,city,company_name,description,duty,employment,experience,max_salary,min_salary,name,published_date,requirements,schedule,skills,terms
4509,4509,Москва,Social Media Holding,,"Обязанности: Проектирование сложной и интересной архитектуры;Улучшение качества внутренних продуктов;Участие в создании, планировании, разработке и поддержке ключевых частей системы;Проектирование и написание запросов к СУБД;Взаимодействие с разработчиками и аналитиками.Рефакторинг существующих решений.Ревью кода разработчиков.Разработка и доработка модулей для проектов на react   ",Волонтерство,От 1 года до 3 лет,250000.0,100000.0,"fullstack разработчик - программист (php, react js)",2020-10-15T12:45:11+0300,,Гибкий график,"[{'name': 'PHP'}, {'name': 'Yii2'}, {'name': 'PostgreSQL'}, {'name': 'PHP5'}, {'name': 'SQL'}, {'name': 'Yii'}, {'name': 'JavaScript'}, {'name': 'REST'}, {'name': 'React'}, {'name': 'React JS'}]","Уважаемые соискатели! <br /><br />Будем рады видеть Вас на собеседовании и готовы принять в свою команду крутых, пытливых и амбициозных людей. Ознакомьтесь с Вакансией, ведь мы постарались подробно описать для Вас, - кто мы, кого мы ищем и каковы условия.<br /><br />"
4605,4605,Москва,ФГБОУ ВО Российский национальный исследовательский медицинский университет им. Н.И. Пирогова,"В РНИМУ им. Н.И. Пирогова ищем специалиста-руководителя, способного возглавить нашу команду разработчиков, стать идеологом развития нашей системы в будущем. ",,Полная занятость,Более 6 лет,,200000.0,fullstack developer (team lead),2020-10-15T09:37:00+0300,"Требования: Превосходное знание PHP и фреймворка LaravelГлубокие знания и опыт использования и оптимизации РСУБД PostreSQLУверенный пользователь GitСпособность разбираться и работать с чужим кодомУмение не только руководить, но и самостоятельно заниматься техническими разработками, решать отдельные сложные задачиУмение писать чистый, документированный кодУмение прогнозировать трудозатраты по задачамОпыт управления командой разработчиков, умение организовать и оптимизировать процесс разработки ",Полный день,"[{'name': 'JavaScript'}, {'name': 'Git'}, {'name': 'CSS'}, {'name': 'HTML'}, {'name': 'PHP'}]","Условия: Оформление по ТК РФ.Полный рабочий день, 5/2.Стабильная заработная плата.Возможность реализовывать действительно полезные проекты. А еще мы ценим внимательность. Если вы прочли описание вакансии до конца, в отклике на нее обязательно напишите о том, что вы хотели бы присоединиться к команде Университета."
4775,4775,Москва,ФРЕШ КРЕДИТ,"Мы - агрегатор крупнейших банков в сфере POS кредитования, один из лидеров на рынке. Мы ищем уверенного Fullstack разработчика с опытом работы в стеке MEAN (MongoDB, Express JS, Angular, NodeJS) ",,Полная занятость,Нет опыта,,100000.0,fullstack javascript разработчик,2020-10-14T15:50:04+0300,"Требования: Хорошее, уверенное знание ES6, HTML, CSS, SASS;Опыт разработки Angular 5+, TypeScript, NodeJS, ExpressJS от 1 года;Опыт работы с GIT, SQL, MongoDB;Опыт интеграции со сторонними API;Английский язык на уровне чтения документации; Будет плюсом опыт работы: Работа с SOAP, WSDL, XML, WebSocket;Опыт администрирования Linux систем, bash, cron ",Полный день,"[{'name': 'MongoDB'}, {'name': 'JavaScript'}, {'name': 'HTML5'}, {'name': 'Node.js'}, {'name': 'Git'}, {'name': 'CSS'}, {'name': 'Angular'}, {'name': 'Express JS'}]","Условия: График работы 5/2;Работа в офисе (5 минут от метро Кожуховская);В офисе чай, кофе, есть кондиционер;Удобное рабочее место, оборудованное современной техникой;Оплата от 100 000р. на руки (обсуждается индивидуально);Гибкий график - с 8.00 - 17.00, 9.00 - 18.00, 10.00 — 19.00;Молодой, дружный коллектив;Стабильная работа и оплата на длительный срок;Трудоустройство по ТК РФ;"
4833,4833,,МТС,Трансформация CVM - это проект по развитию маркетинговых инструментов для продвижения продуктов в экосистеме МТС.<br />,,Полная занятость,От 1 года до 3 лет,,,fullstack разработчик (java + vue.js),2020-10-12T09:49:34+0300,,Полный день,[],
4871,4871,,DaOffice,"DaOffice — первый российский разработчик корпоративных соцсетей. Платформа позволяет создать собственный интранет, корпоративный чат и социальную сеть. Среди действующих клиентов: МТС, ПочтаБанк, Бургер Кинг, Абсолют Банк, SkyEng, Почта России и другие. Сейчас мы в поиске middle fullstack разработчика в удаленную команду ",,Полная занятость,От 3 до 6 лет,140000.0,100000.0,.net разработчик (middle/fullstack),2020-10-15T16:35:42+0300,,Удаленная работа,"[{'name': 'JavaScript'}, {'name': 'CSS'}, {'name': 'HTML'}, {'name': 'C#'}, {'name': 'MySQL'}, {'name': 'C++'}, {'name': 'ASP.NET'}, {'name': '.net'}, {'name': 'AngularJS'}, {'name': 'ReactJS'}, {'name': '.NET'}, {'name': 'HTML5'}]",
5387,5387,,LATOKEN,LATOKEN’s mission is to ,,Полная занятость,От 3 до 6 лет,280000.0,180000.0,fullstack developer,2020-09-16T23:28:55+0300,,Удаленная работа,[],
5453,5453,,Elfsight Inc.,,,Полная занятость,От 3 до 6 лет,120000.0,80000.0,ведущий веб-разработчик / senior fullstack developer,2020-10-03T16:31:31+0300,,Удаленная работа,"[{'name': 'JavaScript'}, {'name': 'PHP'}, {'name': 'React'}]",Условия Оформление в штат согласно законодательствуДостойное вознаграждение и регулярная индексация заработной платыОплата больничных и отпусков в соответствии с ТКОбширные возможности для развития профессиональных навыковТоповое железо ‒ Mac или PC (Windows/Linux) на выборПокупка необходимого для работы ПО 
5632,5632,,Пакт,"Ищем крутого разработчика к нам в команду (Pact.im). Крутым может быть как прокаченный синьер, так и переспективный мидл. Мы делаем B2B продукт для общения бизнеса с клиентами через мессенджеры. Продукт быстро растет, каждый месяц подключаем сотни новых компаний.   Что нужно будет делать: <ol> <li>Реализовывать новый функционалПоддерживать текущую кодобазу, и улучшать еёРабота со сторонними API и разработка / поддержка нашего (несколько версий)Поддерживать клиентов (решение специфических проблем, которые могут возникнуть при не стандартных интеграциях)</li> </ol>   Работа полностью удаленная, 8 часов в день. Если вы ответственны, любите «делать хорошо», помогать людям и решать сложные проблемы — добро пожаловать на борт. Мы строим команду ориентированную только на результат, и ищем человека который разделяет наши взгляды. Что у нас под капотом: Ruby (Rails). Основное API у нас сейчас на рельсах.Часть API на GolangDockerGitlab, изменения через pull request, кодревью с разборами полетов (в хорошем смысле слова).Конфигурация в Ansible.Мониторинг в datadog.PostgreSQL как основная БД, Redis.RabbitMQNginxОщутимая нагрузка на сервисы (минута простоя дорого стоит) Так же есть возможность расти в других технологиях: GolangЕсть ElixirЧасть проекта написано на чистом JSФронт - SPA, ember   Кандидат должен иметь: Хорошие навыки программирования, как минимум уверенные знания баз CSЛюбовь работать с тестами и проверять свой код до продакшна.Быстрый мозг и живой интерес к происходящему.Желание учиться и не бояться выходить за рамки “привычного”.Чувствовать бизнес и действовать в интересах бизнеса.Понимать Linux, основы web, websocket, что такое очереди и тп.Опыт непосредственной работы с мониторингом и логами (как минимум нужно понимать что это и зачем. В крайнем случае научим).Опыт работы и решения проблем с реляционной БД (MySQL, Postgres).   Наш идеальный кандидат: Уверенное владеет Rails (full-stack - отлично)Имеет солидный опыт продакшн-разработкиИмеет знание и понимание того, как работают БДИмеет знание и понимание операционных системИмеет опыт реализации API и работы со сторонними APIИмеет опыт работы в нагруженных сервисахИнтерес и готовность работать с новыми технологиями   Полностью распределенная команда. Работа построена по Kanban.",,Полная занятость,От 3 до 6 лет,250000.0,100000.0,ruby on rails backend / fullstack разработчик,2020-10-14T23:02:26+0300,,Удаленная работа,"[{'name': 'Ruby On Rails'}, {'name': 'PostgreSQL'}, {'name': 'Git'}, {'name': 'Ruby'}, {'name': 'Nginx'}, {'name': 'Linux'}, {'name': 'Redis'}, {'name': 'RabbitMQ'}, {'name': 'TDD'}, {'name': 'Golang'}]",
5650,5650,Москва,Ансер про,,Обязанности: Разработка клиентских модулей для информационной системы учета объектов недвижимого культурного наследия и связанного с ними документооборота.Перенос функций из множества старых приложений заказчика в единую среду (Vue.js)) ,Полная занятость,От 3 до 6 лет,,150000.0,fullstack developer,2020-09-23T16:38:46+0300,"Требования: Опыт разработки приложений от 5ти летСильные навыки работы с NodeJs, TypeScript, React(Vue) и экосистемой JavaScript в целом;Умение писать хорошо структурированный код;Сильные навыки проектирования компонентов системы (frontend и backend) и их взаимосвязейЗнание технического английского - для чтения документации;Опыт работы в командах разработчиков более 3х человек;Продвинутый пользователь git и docker; ",Полный день,"[{'name': 'Node.js'}, {'name': 'AngularJS'}, {'name': 'Vue.js'}, {'name': 'TypeScript'}]","Условия: Работа в небольшой но очень дружной и финансово стойкой компании. Работаем по Гос. контрактам, а также на коммерческих иностранных и отечественных заказчиков, в областях разработки приложений, администрирования и разработки электроники.Жесткого графика и формы работы не имеем, главное - не проваливать спринт&#39;ы.Премии по окончанию проектов.Мы приветствуем стартапы и помогаем всеми силами в их реализации.Собственная кухня и повар, питание в офисе - бесплатно.Собственный офис в пределах МКАД в спальном районе в 10-15 минутах ходьбы от метро. Отдельная стоянка у входа в офис.Летом мы играем в футбол, зимой в хоккей, в офисе есть комната для настольного тенниса. Иногда играем в настольные игры, ходим в кино и, как минимум, раз в год ездим на рыбалку. В данный момент перед нашей командой стоит задача технически объединить/перенести три информационные системы в одну. Имеющиеся системы базируются на 1C+MySQL, ArcGis+Java/Spring Framework+Js/BackBone+MSSQL+PstgreSQL, CouchDB+Node.js+Java+AngularJS. Разрабатываемая система написана на Vue.js, TypeScript и ArangoDB. Сейчас в данном проекте один начальник (Senjor, КН), один Team lead (Senjor BI+Frontend), несколько Senjor full stack, один QA и один аутсорсер. Наша команда разработала одну из АИС (CouchDB+Node.js+Java+AngularJS) и поддерживает все три. Команда разработчиков возрастом от 24 до 40 лет. Штат разработчиков небольшой, а технические требования заказчика часто меняются (гос компания, выходят новые указы и т.п.), поэтому ожидаем от соискателей способности вникать в предметную область."
5778,5778,Москва,"ЗащитаИнфоТранс, ФГУП","ФГУП «ЗащитаИнфоТранс» — ведущий системный интегратор транспортной отрасли России в области транспортной и информационной безопасности, а также внедрения информационных технологий. Компания решает задачи, связанные с обеспечением безопасности на транспорте, информационной и физической защитой объектов, их аттестацией по требованиям безопасности, аудитом и обслуживанием. Головной офис компании расположен в Москве, также имеются филиалы в г. Санкт-Петербурге, Екатеринбурге, Хабаровске. ","Обязанности: Разработка клиентской части новых и существующих продуктов компании.Участие в проектах по поддержке и разработке приложений (информационных систем).Доработка, рефакторинг и поддержка информационных систем. ",Полная занятость,От 1 года до 3 лет,,,fullstack разработчик .net/ c#/ javascript,2020-10-06T15:46:00+0300,"ФГУП «ЗащитаИнфоТранс» — ведущий системный интегратор транспортной отрасли России в области транспортной и информационной безопасности, а также внедрения информационных технологий. Компания решает задачи, связанные с обеспечением безопасности на транспорте, информационной и физической защитой объектов, их аттестацией по требованиям безопасности, аудитом и обслуживанием. Головной офис компании расположен в Москве, также имеются филиалы в г. Санкт-Петербурге, Екатеринбурге, Хабаровске. ",Полный день,"[{'name': 'JavaScript'}, {'name': 'jQuery'}, {'name': 'PostgreSQL'}, {'name': 'C#'}, {'name': 'ASP.NET'}, {'name': 'XML'}, {'name': 'HTML'}, {'name': 'CSS'}, {'name': '.NET Framework'}, {'name': 'Entity Framework'}]","Условия работы: Официальное оформление в соответствии с ТК РФ (оплата больничных и отпусков).Дополнительное материальное вознаграждение к отпуску ежегодно.Программа ДМС после прохождения испытательного срока (включает стоматологию и полис для выезжающих за рубеж).График работы 5/2, возможность выбрать время начала рабочего дня.Возможность дополнительного обучения за счет компании и карьерного роста.Уютный офис с зонами отдыха и кухней, комфортное рабочее место, офис находится в пешей доступности от метро Тульская на территории Даниловской Мануфактуры."
5964,5964,Москва,"DODO BRANDS (Dodo Pizza, Drinkit, Doner 42)","Мы – сеть пиццерий №1 в России с глобальными амбициями. Сегодня у нас более 600 пиццерий в 13 странах мира, включая США, Великобританию, Нигерию, Китай. А с недавних пор мы стали группой компаний Dodo Brands и развиваем еще и сеть цифровых кофеен (Drinkit) и донерных (Doner42).<br />Мы делаем ставку на IT и создаём Додо ИС, dodois — информационную систему, включающую клиентский сайт, мобильное приложение, интерфейс контакт-центра, трекинг заказов на кухне, учёт продуктов, аналитические инструменты и многое другое. Нагрузка на нашу информационную систему удваивается каждый год: 120 заказов в минуту сегодня, 7 528 309 уникальных клиентов,18 000 сотрудников работают с информационной системой. Пиковые нагрузки в 3 раза превышают обычные выходные. Маркетингу нужны новые фичи для клиентов, бизнесу для производства, а глобальные цели требуют инвестиций в качество, устранения технического долга, замены устаревающих технологий. Как справляться со всем этим одновременно? Это вызов, с которыми мы имеем дело каждый день. Это то, что драйвит тех, кто к нам приходит. Наша команда постоянно растет: 3 года назад в нашем IT было 20 человек, сегодня уже 120. ",,Полная занятость,От 3 до 6 лет,250000.0,,fullstack (.net) developer,2020-10-13T00:19:34+0300,,Гибкий график,[],
6492,6492,,Сбербанк,"Динамичная Команда, которая развивает практики Devops в Банке, ищет единомышленника. Мы пересматриваем и улучшаем процессы Банка, используя новые технологии. Делаем решение &quot;под ключ&quot;, а это значит что Ваши навыки тестирования и аналитические способности не будут простаивать. ",,Полная занятость,От 1 года до 3 лет,,,fullstack-разработчик (автоматизация внутренних процессов),2020-09-25T12:25:31+0300,,Полный день,"[{'name': 'Java'}, {'name': 'SQL'}, {'name': 'ООП'}, {'name': 'Linux'}, {'name': 'MS SQL'}]","Условия: Официальное трудоустройство согласно ТК РФ;Белая заработная плата (оклад + годовая премия);Возможность обучения за счет компании;Страхование (от несчастных случаев, ДМС);Оздоровительные программы для детей сотрудников;Выплаты материальной помощи в особых/чрезвычайных случаях;Дисконт-программы от компаний партнеров (фитнес, страхование, туризм);Льготное кредитование;Бесплатный тренажерный зал на территории офиса;Столовая на территории офиса;Адрес офиса: м.Тульская/м.Нагатинская (БЦ &quot;Даниловский форт&quot;), м.Кутузовская (БЦ &quot;Президент Плаза&quot;)."
6885,6885,,Бергманн Инфотех Групп Ост,"Bergmann Infotech Group Ost занимается разработкой программного обеспечения в СНГ и предлагает услуги Nearshoring для европейских клиентов. За последние годы наш бизнес значительно расширился и мы ищем сильных, увлеченных разработчиков, ориентированных на стремительный рост компетенций, статуса и дохода, для наших заказчиков в Европпе. Все проекты ведуться по Agile технологии. We are looking for an experienced Java Developer specialized in development of cloud platform:  Well Knowledge in Java-Backend Development  Well knowledge in written/spoken English is a must (at least intermediate level)  (Nice-To-Havе) Docker / Kubernetes, Terraform  (Nice-To-Havе) Groovy experience  Ждем от соискателей:  Готовность развиваться, учиться новому  Умение работать в команде  Готовность выполнить небольшое тестовое задание  Наши условия:  Высокая оплата труда. Размер - в зависимости от Вашего опыта, по результатам собеседования.  Удаленная работа  Работа по SCRUM-методологии в составе международной команды ",,Полная занятость,От 1 года до 3 лет,300000.0,150000.0,fullstack java developer,2020-10-10T14:07:07+0300,,Полный день,"[{'name': 'Java'}, {'name': 'Scrum'}, {'name': 'Agile Project Management'}, {'name': 'Работа в команде'}, {'name': 'Groovy'}]","Bergmann Infotech Group Ost занимается разработкой программного обеспечения в СНГ и предлагает услуги Nearshoring для европейских клиентов. За последние годы наш бизнес значительно расширился и мы ищем сильных, увлеченных разработчиков, ориентированных на стремительный рост компетенций, статуса и дохода, для наших заказчиков в Европпе. Все проекты ведуться по Agile технологии. We are looking for an experienced Java Developer specialized in development of cloud platform:  Well Knowledge in Java-Backend Development  Well knowledge in written/spoken English is a must (at least intermediate level)  (Nice-To-Havе) Docker / Kubernetes, Terraform  (Nice-To-Havе) Groovy experience  Ждем от соискателей:  Готовность развиваться, учиться новому  Умение работать в команде  Готовность выполнить небольшое тестовое задание  Наши условия:  Высокая оплата труда. Размер - в зависимости от Вашего опыта, по результатам собеседования.  Удаленная работа  Работа по SCRUM-методологии в составе международной команды "
7139,7139,,АТАЛАН,"Аталан – разработчик современных интернет-решений любой сложности. Уже более 20 лет мы создаем и поддерживаем e-commerce проекты, CRM и ERP системы, веб-инструменты. Работая у нас, вы сможете применить имеющиеся навыки, а также получить новые. ",,Полная занятость,От 3 до 6 лет,120000.0,85000.0,fullstack php разработчик,2020-10-14T13:05:46+0300,,Полный день,"[{'name': 'PHP'}, {'name': 'MySQL'}, {'name': 'jQuery'}, {'name': 'JavaScript'}, {'name': 'Git'}, {'name': 'Laravel'}]",
7313,7313,,ИКС-ПРО,В связи расширением отдела разработки открывается вакансия JS разработчика. ,Обязанности: Разработка и поддержка существующих проектов. ,Полная занятость,От 1 года до 3 лет,180000.0,130000.0,fullstack javascript developer (middle/senior),2020-10-15T10:55:20+0300,Требования: Уверенное знание JavaScript;Владение одним из frontend-фреймворков (Angular/Vue.js/React);Разработка backend-части на Node.JS;Знание SQL баз данных;Владение системой контроля версий Git. ,Полный день,"[{'name': 'JavaScript'}, {'name': 'HTML'}, {'name': 'CSS'}, {'name': 'PostgreSQL'}, {'name': 'Git'}, {'name': 'HTML5'}, {'name': 'ООП'}, {'name': 'CSS3'}, {'name': 'SQL'}, {'name': 'Ajax'}, {'name': 'AngularJS'}, {'name': 'Vue.js'}]","Условия: Работа в стабильной компании, более 10 лет на рынке.Оформление по ТК РФ;Оплачиваемые отпуска и больничные листы;Заработная плата 2 раза в месяц;График работы 5/2;Молодой и энергичный коллектив!ПремииОплата обедовИ многое многое другое!"
7317,7317,Химки,Hilti Россия,,,Полная занятость,От 1 года до 3 лет,,,fullstack developer,2020-10-05T08:07:11+0300,,Полный день,"[{'name': 'Frontend разработка'}, {'name': 'Веб-программирование'}, {'name': 'JavaScript'}, {'name': 'HTML'}, {'name': 'Git'}, {'name': 'C#'}, {'name': 'MS SQL'}, {'name': 'Backend разработка'}, {'name': 'React'}, {'name': 'Vue'}, {'name': 'ASP.NET'}, {'name': 'Fullstack разработка'}, {'name': 'TypeScript'}]",
7591,7591,Москва,Утконос. И..И.. ОНЛАЙН,"Утконос ОНЛАЙН – современный фудтех, магазин нового поколения, онлайн платформа и сервис по доставке продуктов питания и сопутствующих товаров. Мы входим в инвестиционную группу «Севергрупп» и инновационно совмещаем традиционные и современные технологии розничной торговли. Компания сегодня – это 5000 вовлеченных коллег, 4 фулфилмент - центра общей площадью более 100 000 м2, ассортимент 40 000 SKU и собственные торговые марки. В 2020 году в рамках стратегии региональной экспансии компания вышла в новые города и продолжает расти. Мы ищем fullstack разработчика на проект внутреннего портала. Им ежедневно пользуется более 4 тысяч сотрудников. С помощью него, мы автоматизируем процессы найма и адаптации сотрудников, ведем KPI и целеполагание по всей компании и многое другое.<br /><br />",,Полная занятость,От 1 года до 3 лет,,,fullstack разработчик,2020-10-08T11:09:01+0300,,Полный день,"[{'name': 'JavaScript'}, {'name': 'MySQL'}, {'name': 'PHP'}, {'name': 'PHP5'}, {'name': 'AllFusion ERwin Data Modeler'}]","Условия: Интересные задачи и возможности для развития каждый деньРазвитие в профессиональной команде единомышленниковОформление по ТК РФ, полный социальный пакетДостойную заработную плату и бонус по результатам годовой оценкиКорпоративные скидки на utkonos.ru, tui.ru, фитнес, кино и др.Место работы - офис в шаговой доступности от м. Краснопресненская /м. Улица 1905 года<br /><br />"
7636,7636,Москва,Сбербанк,"Команда сервиса Инструменты PD&amp;UX-исследований самостоятельно разрабатывает инструменты для оценки удобства пользования продуктом. Ключевой инструмент сервиса – онлайн-платформа, позволяющая командам с небольшой экспертизой в исследованиях развивать свои продукты с опорой на мнение клиентов без ущерба срокам. ",,Полная занятость,От 1 года до 3 лет,,,fullstack-разработчик (react/java),2020-10-02T09:42:23+0300,,Полный день,"[{'name': 'Hibernate ORM'}, {'name': 'Spring Framework'}, {'name': 'Java'}, {'name': 'PostgreSQL'}, {'name': 'Agile Project Management'}]","Условия: Официальное трудоустройство согласно ТК РФ;Белая заработная плата (оклад + годовая премия);Возможность обучения за счет компании;Страхование (от несчастных случаев, ДМС);Оздоровительные программы для детей сотрудников;Дисконт-программы от компаний партнеров (фитнес, страхование, туризм);Льготное кредитование;Бесплатный тренажерный зал на территории офиса; Адрес: БЦ Даниловский Форт., М. Тульская / Нагатинская / Верхние Котлы."
7729,7729,,Фудтроникс,"Мы разрабатываем роботизированную кофейню FIBBEE, создаем свою сеть и меняем правила игры на рынке ритейла и кофе. У нас широко используется Javascript и на сервере и на клиенте, и сейчас мы ищем опытного Javascript разработчика в нашу команду. ",,Полная занятость,От 3 до 6 лет,,150000.0,fullstack javascript developer,2020-10-12T22:11:57+0300,"Требования:  Уверенное знание JavaScript ES6+; Понимание паттернов проектирования распределённых приложений;Опыт backend-разработки под Node.js и хорошее его знание, понимание масштабирования и узких мест;Приветствуется опыт верстки сложных макетов HTML/CSS (SASS/SCSS);Умение пользоваться Git-ом и опыт работы в команде;Большим плюсом будет творческий подход к решению задач, амбициозность, участие в олимпиадах и open-source проектах. ",Полный день,"[{'name': 'JavaScript'}, {'name': 'Node.js'}, {'name': 'Git'}, {'name': 'PostgreSQL'}, {'name': 'Sass'}, {'name': 'react'}, {'name': 'redux'}, {'name': 'HTML'}, {'name': 'SQL'}, {'name': 'ООП'}, {'name': 'Linux'}]","Условия: Работа в небольшом, молодом и активном коллективе;Офис расположен недалеко от м. Полежаевская/МЦК Хорошево;Гибкий график, если что-то можно сделать удаленно — не обязательно приходить в офис, но желательно не реже раза в неделю;Никакой бюрократии;С вами будут работать инженеры и разработчики первой в России роботизированной кофейни, при желании вы можете принимать участие в проектировании и программировании микроконтроллеров, управляющих реальным железом - шаговыми двигателями, насосами и т.д"
7769,7769,Москва,ЦКР СОТА,,"Обязанности: Разработка новых/доработка существующих Web-приложений; Web-сервисов; Web API; .NET Core компонентов; Javascript контроллов и компонентов (React). Анализ требований, оценка сроков реализации.Подготовка конфигурации для выпуска и развертывание релизов (Docker, Kubernetes). Участие в проектировании решений. ",Полная занятость,От 1 года до 3 лет,,,fullstack developer (.net + react),2020-10-15T13:14:53+0300,"Требования: Опыт промышленной разработки веб-приложений с использованием .NET Core (переход с .NET MVC) от 3-х лет.Обязательно знание: ASP.NET Core; C# 6.0+; JavaScript(React+Redux); работа с СУБД как через ORM, так и через нативный драйвер (PostgreSQL); технологии кеширования (MemoryCache, Redis).Понимание методологий разработки, принципов ООП, глубокое понимание веб-технологий. Умение разбираться в чужом коде.Опыт разработки систем с веб-картографией (желательно).Плюсом будет: опыт работы с очередями сообщений (Kafka); обработка геометрии (GeoJSON, PostGIS). ",Удаленная работа,"[{'name': '.Net Core'}, {'name': 'React'}, {'name': 'ASP.NET MVC'}, {'name': 'PostgreSQL'}]",Условия: Удаленная работа.Работа в компании-разработчике.Официальное оформление по ТК РФ в штат компании.Уровень з/п обсуждается индивидуально (в зависимости от опыта кандидата).Ежегодный дополнительный бонус от компании (в размере месячной зарплаты)ДМС и оплата фитнеса (после испытательного срока).
8074,8074,Москва,Robusta,"Java fullstack Developer (удаленка или офис) Наша компания занимается разработкой программного обеспечения в сфере аффилированного маркетинга, оказывает сервис, связанный с обслуживанием клиентов, генерирующих трафик для различных зарубежных проектов. ",Обязанности: разработка и сопровождение веб-проектовмодульное и интеграционное тестированиесистемная интеграция и развертывание приложенийобеспечение технической поддержки второго и третьего уровня ,Полная занятость,От 3 до 6 лет,,,java fullstack developer,2020-09-17T10:53:52+0300,Требования: опыт коммерческой разработки на java ,Полный день,"[{'name': 'Hibernate ORM'}, {'name': 'PostgreSQL'}, {'name': 'Java'}, {'name': 'Apache Tomcat'}, {'name': 'Agile Project Management'}]",Условия:  зарплату обсуждаем  
8079,8079,,Яндекс,"Мы ищем fullstack-разработчика для двух проектов: сайта рекламных технологий Яндекса и тестирования по рекламным продуктам Яндекса.<br />Наша задача – сделать лёгким знакомство и работу с технологиями Яндекса для бизнеса и рекламы. В планах: переработать структуру портала, реализовать UGC-сценарии, сделать сервис тестирования более комплексным, а сами тесты – многоуровневыми.<br />Мы небольшой сервис, и ваша работа будет заметна. У вас будет возможность влиять на развитие сервиса, искать и принимать наилучшие решения самостоятельно ",Обязанности: разработка и доработка сайта рекламных технологий Яндекса;разработка сервисов для тестирования по рекламным продуктам;взаимодействие с проектными командами в рамках задач по развитию систем. ,Полная занятость,От 3 до 6 лет,,,fullstack разработчик,2020-10-05T17:00:13+0300,"Требования: знание JavaScript, HTML и CSSопыт разработки на Node.JSопыт работы с реляционными базами данных (PostgreSQL)умение работать с Git ",Полный день,"[{'name': 'Python'}, {'name': 'JavaScript'}, {'name': 'Django Framework'}, {'name': 'Git'}, {'name': 'Node.js'}]",
8299,8299,,Корона Авто,"Наша Компания - один из крупнейших оптовых поставщиков на рынке автозапчастей, сейчас мы разрабатываем новый крупный сервис для наших клиентов на Java EE (микросервисная архитектура), front-end на Angular.<br />У нас нет внешних заказчиков, мы создаем продукт для наших коллег, поэтому творим в комфортной обстановке. Работа построена по Agile: двухнедельные спринты с планированием, ретро, демо и ежедневные короткие митинги.<br />Сейчас мы ищем в нашу команду Fullstack-разработчика. Рассматриваем кандидата как в офис, так и удаленно. ",,Полная занятость,От 1 года до 3 лет,,170000.0,fullstack developer,2020-10-13T09:25:47+0300,,Удаленная работа,"[{'name': 'Hibernate ORM'}, {'name': 'Spring Framework'}, {'name': 'Apache Maven'}, {'name': 'Java'}, {'name': 'PostgreSQL'}, {'name': 'AngularJS'}, {'name': 'MySQL'}]",
8496,8496,Москва,Логистик Тайм,,"Обязанности: Разработка новых сервисов компании;Оптимизация и поддержка текущих продуктов; Мы используем: PHP7, JavaScript, VueJS, MySQL (Percona), Redis, MongoDB, RabbitMQ, YouTrack.  ",Полная занятость,От 1 года до 3 лет,250000.0,,fullstack-разработчик,2020-09-18T10:48:23+0300,,Полный день,"[{'name': 'JavaScript'}, {'name': 'MySQL'}, {'name': 'Git'}, {'name': 'MongoDB'}, {'name': 'ООП'}, {'name': 'PHP'}]","Условия: Достойный уровень заработной платы (зависит от пожеланий и профессионально уровня кандидата);Поездки на ИТ-конференции, митапы, учебные курсы за счет компании;Оплачиваемый отпуск 28 календарных дней, подарки для сотрудников и их детей;Современный и комфортный офис;Возможность гибкого начала рабочего дня;Удобное рабочее место, оборудованное современной техникой;Бесплатные корпоративные обеды и сладости;Перспективы материального и профессионального роста;Возможность релокации в Европу."
