,Unnamed: 0,city,company_name,description,duty,employment,experience,max_salary,min_salary,name,published_date,requirements,schedule,skills,terms
3646,3646,Москва,NPBFX Limited,,"Обязанности: разработка и поддержка приложений (Accounting, Website Builder) на платформе Odooвзаимодействие с внутренними заказчиками, проектирование нового функционалаинтеграции с внешними системами (CRM, PSP, биржевой софт и многое другое) ",Полная занятость,От 3 до 6 лет,250000.0,,python developer (odoo),2020-10-13T20:28:45+0300,"Требования: опыт проектирования и разработки веб-приложений от 3 летуверенное знание и опыт работы с Python (3.6+), JavaScript (jQuery), HTML, CSSопыт работы с nginx, postgreSQL, Docker, git, Jiraумение работать в команде, инициативность, готовность решать нестандартные задачи, способность к самообучению, организованность ",Гибкий график,"[{'name': 'JavaScript'}, {'name': 'Python'}, {'name': 'PostgreSQL'}, {'name': 'HTML'}, {'name': 'CSS'}, {'name': 'Odoo'}]",Условия: стабильное и адекватное вознаграждениеминимальное количество бюрократиигибкий график работы из офиса или удаленно     
3662,3662,Москва,CATAPULTO.RU,,"Обязанности: Участие в проектировании систем;Разработка нового функционала на Django;Рефакторинг текущей кодовой базы;Поиск ошибок, их устранение;Разработка интеграций с различными внешними системами;Оптимизация сервисов под высокие нагрузки. ",Полная занятость,От 3 до 6 лет,180000.0,100000.0,программист-разработчик (python),2020-10-09T16:07:34+0300,"Требования:​​​​​​​ Обязательные навыки: Django, Django-rest, Django-rq, Flask; Unit / smoke testing;  Опыт работы с MySQL / Postgres;  Опыт работы с Shinx;  Опыт работы c redis / rabbitmq;  Опыт работы с docker / docker-compose;  Умение разбираться в чужом коде;  Понимание работы http, https. REST, RESTful, SOAP;  git на уровне очень уверенного пользователя ;  Уверенное знание Linux.  ",Полный день,"[{'name': 'Python'}, {'name': 'Django'}, {'name': 'MySQL'}, {'name': 'Git'}, {'name': 'Docker'}, {'name': 'Flask'}, {'name': 'SOAP'}, {'name': 'REST'}, {'name': 'Linux'}]","Условия:​​​​​​​ Оформление по ТК РФ;Заработная плата по результатам собеседования;Удобное расположение офиса, 5 мин пешком от м. Павелецкая;Свободный стиль одежды. "
3665,3665,,РБК,,Обязанности: Разработка серверной части веб-проектов на Python.Создание веб- сервисов и API на Python.Поддержка существующего кода.Написание тестов.Оценка сроков выполнения задач.Проведение code review. ,Полная занятость,От 1 года до 3 лет,,,python developer,2020-10-13T09:54:14+0300,"Требования: Опыт разработки приложений на Python 2 или 3 не менее 3-х лет (обязательно).Опыт работы с PostgreSQL или MySQL (обязательно).Уверенное знание фреймворка Django (обязательно).Опыт работы с MongoDB (приветствуется).Базовые знания инструментария фронтенда (HTML, CSS, JS +jQuery), понимание DOM (обязательно).Умение работать с  Git (обязательно).Навыки работы в Linux (обязательно).Понимание конфигурации nginx и uwsgi (приветствуется).Знакомство с Elastic Search или другими поисковыми серверами (приветствуется).Знакомство с RabbitMQ или другими брокерами сообщений (приветствуется).Опыт разработки асинхронных приложений на Python (приветствуется).Понимание ООП и стремление к чистому коду.Понимание того, что происходит «под капотом» ORM, умение оптимизировать запросы к БД.Знание паттернов проектирования (приветствуется). ",Удаленная работа,"[{'name': 'Python'}, {'name': 'MongoDB'}, {'name': 'Git'}, {'name': 'Django Framework'}, {'name': 'Nginx'}, {'name': 'Linux'}]","Условия: Оформление в соответствии с трудовым законодательством РФ;Заработная плата обсуждается индивидуально с успешным кандидатами;График работы: 5/2, суббота и воскресенье - выходные;ДМС.  "
3673,3673,Москва,М.Видео-Эльдорадо,"В нашей команде разработчиков Data Office мы тесно сотрудничаем с ребятами из Data Science, которые занимаются разработкой, применением и анализом математических моделей. <em>",,Полная занятость,Нет опыта,,,младший python разработчик,2020-10-12T18:06:21+0300,,Полный день,"[{'name': 'Python'}, {'name': 'Linux'}, {'name': 'SQL'}]","Мы предлагаем:   <em>Развитие вглубь: </em>опыт промышленной разработки под руководством личного ментора, а затем самостоятельно.  <em>Развитие вширь:</em> если хочется заниматься помимо бэкенда фронтом, аналитикой или дата инжинирингом, такая возможность будет, а вдруг захочешь стать саентистом или системным-аналитиком/архитектором - и такая возможность есть;  <em>Развитие вверх:</em> возможность расти внутри команды и компании в целом;  Белую зарплату (естественно) и оформление в штат;  Кафетерий льгот (ДМС, страхование жизни, фитнес и другое);  Комфортные условия работы (возможность работать удаленно или в удобном офисе);  Технически грамотные руководители коллеги, которые всегда готовы помочь;  Скидки в магазинах компании;  Корпоративный ноутбук (с ips матрицей и ПО для работы). "
3936,3936,Москва,ЛогЛаб,,,Полная занятость,От 1 года до 3 лет,,,web-разработчик (python),2020-10-05T13:33:12+0300,,Полный день,"[{'name': 'Python'}, {'name': 'Django Framework'}, {'name': 'Git'}, {'name': 'jQuery'}, {'name': 'JavaScript'}]","Условия: Трудоустройство в соответствии с ТК РФ;Полностью официальный доход;График работы: ПН-ЧТ с 9-00 до 18-00, ПТ с 9-00 до 16-45;Интересные задачи;Комфортное рабочее место, БЦ «Бизнес Depo», возможна удаленная работа."
3982,3982,Москва,РТИ,,"Обязанности:  Поддержка и разработка новых высоконагруженных проектов на AIOHTTP, Django (Python 3.5.3);    Написание unit тестов;    R&amp;D общесистемных и внешних библиотек интеграции с разрабатываем ПО;  Активное участие в проектировании архитектуры новых приложений.  ",Полная занятость,От 3 до 6 лет,,,руководитель группы (python teamlead),2020-10-06T15:44:24+0300,"Требования:  Уровень Python TeamLead;    Опыт работы на Python не менее 4-х лет;    Опыт работы с одним из web-фреймворков Django, Django-rest, Flask, AIOHTTP;  Понимание SQL, NoSQL;  Опыт работы с PostgreSQL, MongoDB, RabbitMQ, Docker, Amazon S3;    Понимание работы HTTP, WS, REST, RESTful;  GitLab на уровне уверенного пользователя;  Уверенное знание Linux; Умение разбираться в чужом коде. ",Полный день,"[{'name': 'Python'}, {'name': 'MongoDB'}, {'name': 'Django Framework'}, {'name': 'PostgreSQL'}, {'name': 'Git'}, {'name': 'AIOHTTP'}, {'name': 'SQL'}, {'name': 'NoSQL'}, {'name': 'RabbitMQ'}, {'name': 'Docker'}, {'name': 'Amazon S3'}, {'name': 'HTTP'}, {'name': 'WS'}, {'name': 'REST'}, {'name': 'RESTful'}, {'name': 'Linux'}]","Условия: У нас множество интересных задач. Став частью нашей команды, Вы будете участвовать в реализации проектов, качественно меняющих подходы к управлению государством и бизнесом;Оформление официальное, по ТК РФ;Достойная оплата за эффективный труд;Дружный коллектив единомышленников-профессионалов;Рабочее место: г. Москва, ул. 8-го Марта;Корпоративный транспорт от/до м. Динамо и Савеловская;Полный социальный пакет (оплачиваемые отпуска, больничные и т.д.);График работы: пн-чт с 9.00 до 18.00, пт с 9.00 до 16.45;Возможность профессионального развития и обучения."
4011,4011,Москва,Admitad,Работа в ,,Полная занятость,От 1 года до 3 лет,,,python developer (data engineer),2020-09-22T12:26:11+0300,,Гибкий график,"[{'name': 'Python'}, {'name': 'MongoDB'}, {'name': 'Flask'}, {'name': 'RabbitMQ'}, {'name': 'Redis'}, {'name': 'Clickhouse'}]",
4034,4034,,Сбербанк,Ищем Python developer (back-end) в команду продукта ,"Обязанности:<ul><li>Участие в проектировании, разработке архитектуры и разработке платформы интеллектуального анализа документов;</li><li>Покрытие автоматическими тестами;</li><li>Рефакторинг существующего codebase согласно best practices;</li><li>Оптимизация архитектуры решения для разделения ролей DS (модели) и DEV;</li><li>Контейнеризация, настройка серверного окружения для ML-моделей и прочих компонент платформы;</li><li>Участие в приемо-сдаточных испытаниях и внедрениях в промышленную эксплуатацию;</li><li>Возможность получения опыта разработки ML/DS/NLP моделей (при желании).</li></ul> ",Полная занятость,От 3 до 6 лет,,,middle разработчик python (back-end),2020-10-05T11:00:35+0300,"Требования:<ul><li>Опыт разработки на Python3, не менее 3-х лет;</li><li>Опыт back-end разработки на Python (Flask, REST API, многопоточные приложения, настройка веб-серверов на Nginx);</li><li>Опыт написания автоматических тестов (модульных и интеграционных);</li><li>Опыт в контейнеризации приложений (Docker);</li><li>Опыт работы с VCS/CI/CD: Bitbucket, Git, Jira, Jenkins;</li><li>Навыки администрирования Linux;</li><li>Знание SQL, понимание принципов работы СУБД;</li><li>Понимание принципов DevOps, цикла разработки, внедрения и сопровождения ПО;</li><li>Понимание архитектурных подходов, знание паттернов проектирования и умение их применять в реальных проектах;</li><li>Английский язык на уровне чтения документации.</li></ul> ",Полный день,[],"Условия:<ul><li>Современный IT-офис вблизи м. Кутузовская, с бесплатным подземным паркингом;</li><li>Дружный и высококвалифицированный коллектив;</li><li>Уникальные масштабные проекты, работа в приоритетном направлении, участие в российских и международных профессиональных мероприятиях, корпоративное обучение;</li><li>Cистема премирования; ДМС, корпоративный университет, льготные условия; кредитования, современный офис, спортзал;</li><li>З/П конкурентная, исходя из уровня знаний и умений соискателя.</li></ul></ul>"
4065,4065,Москва,Nordic IT School,"В команду Nordic IT School требуется преподаватель по курсу «Анализ данных на Python». Nordic IT School - один из крупнейших образовательных центров Москвы и Санкт-Петербурга, работающий в сфере образования с 2000г. Наша школа ориентирована на очный формат обучения, поэтому все занятия проводятся в наших оборудованных аудиториях на Большой Спасской 12. У нас небольшие группы по 8-10 человек. Наши ученики - это студенты, взрослые люди, которые осваивают профессию разработчика. Количество направлений деятельности постоянно растет, поэтому мы всегда находимся в поиске талантливых специалистов в различных областях. Ждем тебя в нашей дружной команде! ",,Частичная занятость,От 1 года до 3 лет,,,преподаватель курса анализ данных на python,2020-10-07T19:17:55+0300,"Требования:  Высшее образование  Отличное владение языком Python для задач анализа данных. Идеально, если вы сейчас работаете на позиции Data Scientist  Знание математической статистики и ML  Хорошее владение пакетами для работы с данными и ML на Python: Pandas, Matplotlib, Ploty &amp; Dash, Scikit-learn, NLTK &amp; Pymorphy2, Keras  Хорошее знание SQL, а также практический опыт работы с BigQuery  Опыт группового обучения как плюс  Умение общаться с группой, а не только излагать голый материал  Хорошее настроение и позитивный настрой  ",Гибкий график,"[{'name': 'Python'}, {'name': 'Pandas'}, {'name': 'Data Science'}, {'name': 'Matplotlib'}, {'name': 'Scikit-learn'}, {'name': 'SQL'}]","Условия:  Группы 8-10 человек  Занятия очные по вечерам по 4 ак.часа, либо в выходные дни по 4 ак.ч. (9 занятий в месяц)  Проверка домашних заданий студентов  Работа интересная в молодом дружном коллективе  Достойная зарплата по результатам собеседования (до 40 000 рублей в месяц за группу, больше групп, больше денег☺).  Возможность совмещать преподавание в Nordic IT School с основным местом работы. "
4119,4119,,Лига Цифровой Экономики,В нашей компании открыта вакансия Разработчика Python на крупный проект в банковской сфере. ,Обязанности: Поддержка и развитие инфраструктуры фабрики данныхРазработка системы управления объектами сопровождения;Автоматизация операций поддержки;Применение рекомендаций AI;Проектирования и создания нагруженных web-приложений.   ,Полная занятость,От 1 года до 3 лет,,,разработчик python,2020-09-23T11:24:16+0300,"Требования: Знание и опыт разработки на Python, знание фреймворка Flask (Django/Tornado etc);Знание и опыт использования SQLAlchemy от 1 года;Понимание основ микросервисной архитектуры;Понимание современных веб-технологий: протокол HTTP , EventSource и WebSockets;Опыт работы с реляционными базами данных, PostgreSQL или MySQL;Знание структур данных (списки, деревья, хэш-таблицы);Умение работы с системой контроля версий Git;   ",Полный день,"[{'name': 'Python'}, {'name': 'Django Framework'}, {'name': 'PostgreSQL'}, {'name': 'Git'}, {'name': 'Linux'}]",
4167,4167,,ГК Деловые информационные системы,,,Полная занятость,От 3 до 6 лет,,,python разработчик (удалённая работа),2020-10-02T14:55:35+0300,"Требования: Уверенное знание Python 3.Опыт работы с одним из фреймворков Django/FlaskПонимание принципов функционального программирования.Понимание принципов ООПОпыт работы с базами данных (PostgreSQL).Знание протоколов HTTP и WS, умение работать с ними.Опыт работы с облачными сервисами, например, AWS.Быть уверенным пользователем Linux, Docker, CI/CD.Уметь использовать систему контроля версий Git. ",Удаленная работа,"[{'name': 'Python'}, {'name': 'PostgreSQL'}, {'name': 'Git'}, {'name': 'Linux'}, {'name': 'HTTP'}, {'name': 'Elasticsearch'}, {'name': 'Docker'}]",
4316,4316,,"РОСБАНК, Societe Generale Group (Russia)","Росбанк входит в состав международной банковской Группы Societe Generale и является одним из лидеров финансовой системы России. Сеть представительств Росбанка охватывает всю страну (более 700 отделений и 8 000 точек продаж в 70 регионах Российской Федерации). Наша компания имеет высокие рейтинги надёжности ведущих мировых рейтинговых агентств S&amp;P, Fitch, Moody’s и входит в топ-10 российских банков по известности и доверию. Мы ищем в нашу команду ","Обязанности:  Разработка микросервисов, API и приложений - полный цикл разработки;Разработка интеграций с различными внешними системами;Разработка и поддержка внутреннего портала;Разработка скриптов сборки, деплоя (CI\CD);Покрытие кода тестами;Написание документации. ",Полная занятость,От 3 до 6 лет,,,team lead python,2020-10-09T20:29:19+0300,"Требования: Отличные знания Python (Django/Tornado);Unit / smoke testing;Умение разбираться в чужом коде;Понимание работы HTML, CSS3, JS, jQuery;Git (GitLab) - на уровне уверенного пользователя;Уверенное знание СУБД MySQL, MSSQL, PostgreSQL;Умение писать качественный поддерживаемый код и адекватную документацию. ",Полный день,"[{'name': 'Python'}, {'name': 'Git'}, {'name': 'Django Framework'}, {'name': 'PostgreSQL'}]","Условия: Стабильный и прозрачный доход: зарплата и премии по результатам работы;График 5/2, пятница - сокращенный рабочий день;31 календарный день оплачиваемого отпуска;Отсутствие дресс-кода;Забота о здоровье сотрудников: программа ДМС, включая стоматологию и страхование при выезде за рубеж, корпоративные спортивные команды и скидки на абонементы в фитнес-клубы;Дополнительная оплата за больничный лист: доплата сверх пособия по болезни до оклада (до 5 рабочих дней в год);Личностное развитие и рост: корпоративная электронная библиотека Альпина, возможность прохождения бесплатного обучения и тренингов, участия в регулярных встречах корпоративных клубов и скидки на курсы он-лайн школ;Скидки и привилегии по кредитам, ипотека на льготных условиях, льготные условия обслуживания и т.п.;Программа корпоративных скидок и привилегий Primezone: развлечение, отдых, товары и услуги, обучение;Комфортный современный офис: зоны для отдыха и здорового питания, зоны для совместной работы;Программа волонтерства и благотворительности;Сообщества по интересам сотрудников."
4360,4360,,EY (Эрнст энд Янг),"Группа улучшения бизнес-технологий и ИТ занимается оптимизацией и автоматизацией различных бизнес-процессов, в полной мере реализуя потенциал информации, цифровых активов, технологий и сотрудников наших клиентов. EY является признанным мировым лидером по внедрению SAP-решений*, и это звание мы заслужили благодаря индивидуальному подходу к каждой новой проблеме или ситуации клиента. Мы находим наилучшие решения с учетом современных средств RPA и ИТ, используя качественный анализ данных и экспертную оценку специалистов EY различного профиля и уровня. ",,Полная занятость,От 3 до 6 лет,,,iron python developer,2020-10-09T14:28:23+0300,"Требования к позиции: Опыт работы на Python/Iron Python;Знание работы с конфигураторами;Развитое аналитическое, системное мышление и коммуникативные навыки;Умение работать в режиме многозадачности с сжатыми сроками;Владение английским языком на уровне не ниже Upper-Intermediate. ",Полный день,"[{'name': 'Python'}, {'name': 'Разработка технических заданий'}, {'name': 'Scrum'}, {'name': 'SQL'}, {'name': 'Управление проектами'}, {'name': 'CPQ'}, {'name': 'SAP'}, {'name': 'Development'}, {'name': 'Английский язык'}, {'name': 'Разработка ПО'}, {'name': 'Системное мышление'}]",
4398,4398,Москва,Основа Лаб,"Компания Основа Лаб занимается разработкой высокотехнологичного программного продукта с 2006 года. Сейчас, в связи с расширением отдела тестирования, нашей компании требуется ",,Полная занятость,От 1 года до 3 лет,,,инженер по автоматизации тестирования / python разработчик,2020-10-14T15:29:44+0300,,Полный день,[{'name': 'Python'}],
4459,4459,Москва,"СУЭК, Сибирская Угольная Энергетическая Компания",,"Обязанности: Моделирование производственной цепочки в разрезе финансовых параметров;Моделирование процессов с точки зрения оптимизации рассматриваемых параметров (оптимизационный модуль от Solver, Frontline Systems);Стохастическое моделирование;Анализ / тестирование существующих моделей;Переработка моделей из скриптов python в excel;Визуализация результатов работы моделей в python;Коммуникация с аналитиками, держателями логики бизнес процессов, формулирование логики в термины алгоритмов;Поддержка и обновление финансовой модели.   ",Полная занятость,От 3 до 6 лет,,,специалист по моделированию в excel / python,2020-10-06T17:21:16+0300,"Требования: Высшее образование;Релевантный опыт работы от трех лет; Обширный опыт моделирования в excel;  Знания правил / принципов моделирования (excel);  Экспертное знание excel, уверенное знание vba;  Знание python (junior-middle)  умение работать с большим объемом данных  критическое мышление, умение делать выводы на основе проведенного аудита.    ",Полный день,"[{'name': 'Python'}, {'name': 'VBA'}]","Условия: Вакансия открыта в Головном Офисе АО «СУЭК» - лидирующей компании отрасли. Это возможность работать в команде профессионалов и в условиях динамично развивающегося бизнеса. Оформление в соответствии с нормами ТК, социальные гарантии;Полис ДМС (включая стоматологию);Доступ к корпоративной OnLine библиотеке;Обучение в программах Корпоративного университета;Территориальное расположение – станция метро Павелецкая."
4517,4517,Москва,Открытые Технологии,,"Обязанности:   Реализация новых компонентов для сервисного слоя распределенной аналитической платформы (ОТ.Платформы) для работы с BigData.Реализация новых интеграционных компонентов: коннекторов к ПО, БД, REST API, и устройствам.Доведение кода концепт-проектов до промышленного состояния. ",Полная занятость,От 1 года до 3 лет,160000.0,,программист python,2020-10-15T12:37:48+0300,Требования: Python 3;понимание асинхронной архитектуры приложений;понимание принципов параллельной и распределенной обработки данных. Будет плюсом: опыт работы с Tornado и Asyncio;-опыт работы с большими данными; ,Полный день,"[{'name': 'Python'}, {'name': 'SQL'}]",Условия: ДМС.Корпоративная мобильная связь.Офис м.Серпуховская.Возможна частично удалённая работа.
4524,4524,,Банк ВТБ (ПАО),,"Обязанности: автоматизация процессов инфраструктуры (Python, Ansible);участие в проработке и тестировании оптимальных решений на базе Open Source и коммерческого ПО;реализация портала IT инфраструктуры;участие в развитие проектов. ",Полная занятость,От 1 года до 3 лет,,,программист python,2020-10-09T11:28:44+0300,"Требования: опыт разработки/отладки программ на языке Python, знание стандартных библиотек;знание HTML;опыт работы с распространёнными СУБД(MySQL, Postgrsql), умение составить SQL запрос;опыт работы с системами контроля версий, желательно – Git;навыки работы с заказчиком (проработка ТЗ, оценка сроков и их соблюдение);знание Linux (RHEL);знание и понимание сетевых технологий (TCP/IP, HTTP/HTTPS), базовых принципов маршрутизации;опыт работы с системой управления конфигурации Ansible;желателен опыт разработки модулей Ansible;желателен опыт работы с системой виртуализации VMware, Nutanix;желателен опыт работы с Docker, Kubernetes, OpenShift;желателен опыт работы с CI/CD процессами;желателен опыт работы со стеком ELK.опыт администрирования серверных ОС Microsoft на базовом уровне. ",Полный день,"[{'name': 'Python'}, {'name': 'Ansible'}, {'name': 'CI/CD'}, {'name': 'разработка'}, {'name': 'Linux'}]","Условия: трудоустройство согласно Законодательству;конкурентная заработная плата;профессиональное обучение и развитие;добровольное медицинское страхование, льготные условия кредитования;корпоративная пенсионная программа, материальная помощь;спортивная жизнь и корпоративные мероприятия;возможность построить карьеру в ведущем банке России."
4606,4606,,Платформа НТИ,"Университет НТИ 20.35 (https://2035.university/) - федеральный проект по разработке образовательной ИТ-платформы в масштабе страны (сотни университетов и миллионы пользователей). Задача Университета - трансформация системы образования и методов персонального развития в условиях цифровой экономики. Университет 20.35 ориентирован на подготовку лидеров компаний, участников Национальной технологической инициативы (НТИ) и специалистов, работающих на новых глобальных рынках. Подробнее о нашей компании и проекте - https://ntinews.ru/in_progress/likbez/universitet-20-35-instruktsiya-po-primeneniyu.html. ",,Полная занятость,От 1 года до 3 лет,,,руководитель группы разработки / team lead (python),2020-09-25T13:25:17+0300,,Полный день,[{'name': 'Python'}],"Университет НТИ 20.35 (https://2035.university/) - федеральный проект по разработке образовательной ИТ-платформы в масштабе страны (сотни университетов и миллионы пользователей). Задача Университета - трансформация системы образования и методов персонального развития в условиях цифровой экономики. Университет 20.35 ориентирован на подготовку лидеров компаний, участников Национальной технологической инициативы (НТИ) и специалистов, работающих на новых глобальных рынках. Подробнее о нашей компании и проекте - https://ntinews.ru/in_progress/likbez/universitet-20-35-instruktsiya-po-primeneniyu.html. "
4659,4659,Москва,Tevian (ООО Технологии видеоанализа),,,Полная занятость,От 1 года до 3 лет,180000.0,70000.0,"full-stack разработчик (python, javascript)",2020-10-15T16:32:38+0300,"Требования: уверенное знание Python 3, понимание принципов конкурентного и/или параллельного программирования (библиотеки asyncio, multiprocessing, multithreading);понимание клиент-серверного взаимодействия: REST API, HTTP;знание фреймворков для разработки backend: Flask/AIOHTTP или Sanic, SQLAlchemy;знание JS, HTML, CSS, Bootstrap для разработки frontend, базовые знания одного из современных фреймворков (React, Angular, Vue.js);работа в среде Linux;уверенное знание Git;базовое знание Bash;владение английским языком – понимание технической документации;высшее техническое образование. ",Полный день,"[{'name': 'Python'}, {'name': 'Git'}, {'name': 'Linux'}, {'name': 'PostgreSQL'}, {'name': 'Bash'}, {'name': 'JavaScript'}, {'name': 'HTML'}, {'name': 'CSS'}, {'name': 'SQL'}, {'name': 'Flask'}, {'name': 'AIOHTTP'}, {'name': 'Sanic'}, {'name': 'SQLAlchemy'}, {'name': 'Bootstrap'}, {'name': 'Docker'}, {'name': 'REST'}, {'name': 'HTTP'}, {'name': 'Vue.js'}, {'name': 'React'}, {'name': 'AngularJS'}]",
4721,4721,,QIWI,Расширяем нашу команду разработки системы AntiFraud (анализ транзакций в режиме реального времени) и ищем опытного разработчика со знанием Scala/Python (желание погрузиться в оба ЯП максимально приветствуется ;) ,,Полная занятость,От 3 до 6 лет,,,senior разработчик (scala/python),2020-10-12T13:05:29+0300,"Чем ты будешь заниматься: Участие в разработке высоконагруженных приложений для работы с транзакционными и аналитическими данными, отвечающих требованиям по распределённости, горизонтальной масштабируемости, производительности и отказоустойчивости;Разработка высоконагруженных API и интерфейсов управления;Работа по интеграции результатов анализа с продуктами компании;Выполнение задач по автоматизированному тестированию результатов работы отдела;Участие в разработке средств CI/CD компании. ",Полный день,"[{'name': 'SCALA'}, {'name': 'Python'}, {'name': 'SQL'}, {'name': 'Базы данных'}, {'name': 'Rust'}]",
4830,4830,,Сбербанк,"SberDevices — уникальное IT-пространство внутри Сбербанка. Мы занимаемся разработкой голосовых продуктов, умных устройств и виртуальных персонажей. Например, мы разработали OKKO SmartBox и продолжаем его развивать, а на подходе новые устройства, еще более амбициозные. В работе мы используем современные технологии, приветствуем в команде любые интересные идеи и каждые игрок команды может вложить в устройство что-то свое. Если тебе хочется участвовать в разработке инновационных устройств, заниматься развитием новых технологий, то мы ждём тебя!<br /><br />Мы ищем талантливых разработчиков, которым предстоит решать прикладные задачи обработки запросов на естественном языке (NLP). ",,Полная занятость,От 1 года до 3 лет,,,python разработчик sberdevices,2020-09-21T12:57:46+0300,"Наши ожидания: Владение Python3 на уверенном уровне, достаточном для промышленного программированияХорошие знания алгоритмовУмение писать тесты, знакомство с подходом TDDСамостоятельность, умение анализировать и структурировать требования, декомпозировать задачиЖелание разбираться в продукте в целом, а не только в своем кодеГотовность разрабатывать по методологиям Agile <br />",Полный день,[],"Условия: Профессиональное обучение, семинары, тренинги, конференции, корпоративная библиотека.ДМС, страхование жизни.Самые инновационные, амбициозные проекты и задачи.Свободный дресс-код.Гибкий график для оптимального баланса работы и личной жизни.Льготные кредиты и корпоративные скидки.Конкурентная компенсация (оклад и премии по результатам деятельности)"
4911,4911,Москва,"Русские базовые информационные технологии, Научно-производственное объединение","В ГК Astra Linux стартовал проект разработки средства управления единым пространством пользователей Astra Linux. Наша задача — дать администраторам систем удобный визуальный инструмент управления компьютерами, пользователями, политиками, программными комплексами (мониторинг, почта, сервера печати и т.п.). Решение позволит обойтись без консоли и выполнять типовые задачи системных администраторов в несколько кликов.<br />Если тебе интересно внести свой вклад в развитие российского программного обеспечения, добро пожаловать! Ты нам подходишь, если:<br />- как и нам нравится создавать интересные, а главное полезные продукты;<br />- хочешь работать с увлеченными людьми;<br />- имеешь широкий кругозор и опыт работы с Unix системами; ",,Полная занятость,От 1 года до 3 лет,,,ведущий разработчик python,2020-10-15T01:09:41+0300,,Полный день,"[{'name': 'Linux'}, {'name': 'Unix'}, {'name': 'Git'}, {'name': 'Debian'}, {'name': 'Python'}]","Условия: Работа в крупной IT-компании (по разработке Astra Linux)Дружный коллективОформление по ТК РФ, оплачиваемый отпуск и больничный листОфис в 2 минутах ходьбы от станции метро НагатинскаяКонкурентная заработная платаИнтересные задачи и возможности роста"
4953,4953,Москва,КИБЕРТОНИКА,"Требуемый опыт работы: 2–3 года (part time), 1-2 года (fulltime) Полная занятость, гибкий график. Ищем целеустремлённого выпускника ВУЗ-а с опытом Python, желающего много работать и сделать профессиональную карьеру. ",,Полная занятость,От 1 года до 3 лет,120000.0,75000.0,middle- python backend developer,2020-10-14T16:41:49+0300,"Требования:  Linux  уверенные знания Python;  опыт работы с базами данных, с системами хранения данных;  опыт сетевого и веб-программирования (Flask или Django);  тестирование;  базовые знания в алгоритмах и структур данных; определение вычислительной сложности алгоритмов;  базовые навыки git;  желание развиваться в сторону Data Engineer: интерес к работе с большими данными, работа с различными базами данных и брокерами сообщений, развитие в сфере кибербезопасности.  ",Гибкий график,"[{'name': 'Python'}, {'name': 'Git'}, {'name': 'Базы данных'}, {'name': 'Работа с базами данных'}, {'name': 'Docker'}, {'name': 'Linux'}]","Условия: Наш стек: Python 3, Go, Kafka, Redis, MongoDB, ClickHouse, Kibana, Amazon S3, Apache Airflow, Jupiter, Dash.Гибкий график.Корпоративные курсы английского языка и возможность практики c английскими коллегами и клиентами.Дружный и профессиональный коллектив.Работа на результат, высокая возможность профессионального и карьерного роста.Офис м. Автозаводская. "
