,Unnamed: 0,city,company_name,description,duty,employment,experience,max_salary,min_salary,name,published_date,requirements,schedule,skills,terms
1340,1340,Москва,GloboGames,"<em>GloboGames - разработчик игр и технологий для игровой индустрии с 2002 года. Кроме разработки мы эксплуатируем собственные игровые проекты. Решения и код нашей компании используют несколько сотен проектов по всему миру на разнообразных платформах (социальные сети, Mac, Windows, Unix, iOS/Android). Технологический стек компании включает в себя продукты на базе C++ и .net.</em> <em>Мы ищем в команду талантливых и близких нам по духу людей для работы над серверной частью наших продуктов.</em>   ",,Полная занятость,От 1 года до 3 лет,,150000.0,backend developer c#,2020-10-08T20:50:01+0300,,Полный день,"[{'name': 'C#'}, {'name': 'MySQL'}, {'name': 'SQL'}, {'name': '.NET Framework'}]",
1438,1438,Москва,ФБ Консалт,,"Обязанности: Разработка и кастомизация CRM системы.Язык программирования – C#, ASP.NET.Среда разработки MS Visual Studio .NET.Работа с базами данных - Oracle или MS SQL Server. ",Полная занятость,От 1 года до 3 лет,85000.0,,программист c#,2020-10-13T10:48:26+0300,"Требования: Знание технологий Microsoft (Framework.NET, ADO.NET, C#)Знание web-технологий (HTML, XML, ASP, .NET, JavaScript) ",Полный день,"[{'name': 'C#'}, {'name': 'MS Visual Studio'}, {'name': 'ASP.NET'}, {'name': 'HTML'}, {'name': '.NET Framework'}, {'name': 'SQL'}]",Условия: Работа в дружной команде профессионалов в крупных и очень интересных проектах.Перспективы роста.
1521,1521,Москва,СРМ Солюшнс,,"Обязанности: решает задачи по исправлению некорректно работающего функционала продуктов компании (ищет первопричину ошибок, исправляет (корректирует код)готовит отчёты по сделанным исправлениям ",Стажировка,Нет опыта,40000.0,,стажер-разработчик c#,2020-10-14T10:19:16+0300,"Требования:  высшее образование или студент старших курсов по специальности IT начальные навыки разработки с применением .NET Core,базовые навыки работы с СУБД: MSSQL и PostgreSQL,базовые навыки разработки front-end: HTML, CSS, JavaScipt, jQueryструктуры баз данных и алгоритмовосновы объектно-ориентированного программированияанглийский язык на уровне понимания технической документацииязыки программирования: С#, Python, С++, Java или др.; ",Полный день,"[{'name': 'SQL'}, {'name': 'Английский язык'}, {'name': 'HTML'}, {'name': 'PostgreSQL'}, {'name': 'CSS'}, {'name': 'JavaScript'}, {'name': 'C#'}, {'name': 'Python'}, {'name': 'C++'}, {'name': 'Java'}, {'name': 'Базы данных'}]",Условия: официальное трудоустройство согласно ТК РФ;работа в офисе в г. Москве (метро 1905 года);график работы: 5/2 c 9:00 - 18:00;
1610,1610,,Stegobubbles,,,Полная занятость,От 1 года до 3 лет,,,middle c# unity developer,2020-10-15T13:44:55+0300,"Требования:  Опыт работы не менее 2-х летПонимание различных игровых технологий (геймплей, интерфейс и т.д.)Понимания особенностей мобильных платформОпыт разработки коммерческих мобильных игрОпыт работы с Git (git-flow, слияние веток)Умение отлаживать и оптимизировать проекты Unity под мобильные устройстваОтличное знание C# и .Net ",Полный день,[],
1690,1690,Москва,Лаборатория Касперского,,,Полная занятость,От 3 до 6 лет,,,c# lead \ automatization team lead,2020-10-06T16:49:41+0300,,Полный день,"[{'name': 'C#'}, {'name': 'ASP.NET'}, {'name': 'Transact-SQL'}, {'name': 'MS SQL'}, {'name': 'Active Directory'}, {'name': 'DNS'}]",
1735,1735,,Раксел Телематикс,"Full stack C# / Angular Developer для работы над проектами, связанными с телематической платформой. ","Обязанности: - Full-stack разработка web-портала для работы с телематическими данными; - разработка новых и поддержка существующих сервисов на стороне сервера (мобильных приложений, web-приложений, приложений приема и обработки данных); - выбор и реализация архитектурных решений; - работа в JIRA/Confluence/Bitbucket; - тесное взаимодействие с командой; - ведение документации разрабатываемого программного обеспечения; - разработка backend\frontend = 40%\60% ",Полная занятость,От 3 до 6 лет,150000.0,120000.0,full stack c#/ angular разработчик,2020-10-01T12:15:47+0300,"Требования: - опыт разработки на .NET, C# от 3 лет (middle, middle+); - опыт и знания в Angular 8 и web-верстке; - опыт координации технических решений; - опыт разработки REST/SOAP API; - опыт проведения технического анализа; - понимание тестирования, желательно с опытом применения; - опыт работы с чужим кодом, его рефакторинг, знание и умение применять принципы объектно-ориентированного программирования; знание MS SQL; - знание английского языка на уровне чтения технической документации; - высокая степень самоорганизации, тайм-менеджмент. ",Удаленная работа,[],"Условия: - Удаленная работа full-time. Работа в часовом поясе МСК +/-2 часа; - Работа в международной компании (наш главный офис в Сингапуре, наши клиенты - по всему миру от США до Австралии); - Хорошие возможности для развития и интересные задачи; - В рамках данной вакансии возможна реолакация в Черногорию при желании сотрудника     "
1766,1766,Москва,Галактика Про,,Обязанности: разработка/доработка решений на C#.внедрение программных продуктов. ,Полная занятость,Нет опыта,,,разработчик на c#/.net,2020-09-24T14:38:56+0300,"Требования: опыт работы с C# от 3-x лет. опыт работы с ORM (Entity Framework).  знание .NET Core.  знание стандартного SQL (DDL, DML, работа с подзапросами).  знание базовых принципов, проектирования БД.  опыт работы с системой контроля версий GIT.  ",Удаленная работа,"[{'name': 'Git'}, {'name': 'Node.js'}, {'name': 'C#'}, {'name': 'SQL'}, {'name': 'Галактика'}]","Условия труда: Оформление по ТК РФ, белая заработная плата.Заработная плата по результатам собеседования (рассмотрим Ваши ожидания).Работа над новым масштабным проектом крупного Заказчика.Рассматриваем кандидатов также "
1769,1769,Москва,Концерн ВКО Алмаз - Антей,,Обязанности: Разработка прикладных программных решений в области автоматизации документооборота на базе платформы TESSA<br />,Полная занятость,От 3 до 6 лет,,,"специалист по автоматизированным системам документооборота (программист c#, sql)",2020-10-13T18:27:16+0300,"Требования: <ol> <li>Высшее техническое образование в области ITОпыт работы от 3 летПрофессиональные навыки и умения:</li> </ol> Знание технологий и опыт работы с C#/ .Net, T-SQLЗнание принципов объектно-ориентированного программированияУмение быстро и качественно писать кодУмение разбираться с чужим кодом.Преимуществом будет наличие опыта работы с WPF и опыта в автоматизации задач документооборота ",Полный день,"[{'name': 'C#'}, {'name': 'SQL'}]",
1828,1828,,"БизнесАвтоматика, НПЦ","Основное направление – создание web-ориентированного программного обеспечения для крупных заказчиков (СЭД, ERP, CRM, ГИС и проч.). Отдельный повод для профессиональной гордости – собственная разработка - высокотехнологичная информационная платформа Visary.   В нашей команде состоят дизайнеры, верстальщики, fullstack разработчики; за взаимодействие с клиентом отвечают руководители проектов и системные аналитики. Мы стараемся быть гибкими: работать по Scrum в соответствии с Agile принципами. Здесь мы реализуем имеющиеся скиллы и наращиваем новые – разнообразие задач позволяет учитывать предпочтения и интересы участников проекта.   ",,Полная занятость,От 3 до 6 лет,,,"программист (web, c#)",2020-10-15T17:16:54+0300,,Удаленная работа,[],
1893,1893,Москва,CUSTIS,"Компания CUSTIS специализируется на проектировании, разработке и развитии масштабных информационных систем. На протяжении более 20 лет мы реализуем сложные проекты по трансформации бизнеса наших клиентов – лидеров отраслей, используя инновационные подходы к проектированию и современные технологические платформы. Для одной из крупнейших розничных торговых сетей наша команда создала набор решений, который охватывает значительную часть ИТ-ландшафта клиента. Уже более 10 лет мы продолжаем успешное развитие каждой ИТ-системы, обеспечивающей функционирование основных процессов ритейлера, связанных с учетом и перемещением товаров. Наши системы позволяют осуществлять управление товарным запасом в более чем 1500 магазинов, обеспечивают товародвижение и документооборот на территории РФ и в других странах присутствия для всех каналов реализации товара. ",,Полная занятость,От 1 года до 3 лет,,,старший разработчик c#,2020-10-08T14:33:45+0300,,Полный день,[],
1902,1902,,Ambaha Solutions,"Под новые проекты ищем программистов (С# ,.NET, ASP.NET MVC, .NET Core, Angular) со знанием английского языка (Intermediate и выше) для работы над Web и mobile-проектами с заказчиками со всего мира. Удаленная работа   ",,Полная занятость,От 3 до 6 лет,,,"senior .net developer (c#, asp.net mvc, .net core)",2020-09-17T12:39:53+0300,,Полный день,"[{'name': 'Веб-программирование'}, {'name': 'jQuery'}, {'name': 'HTML5'}, {'name': 'C#'}, {'name': '.NET Framework'}, {'name': 'ASP.NET'}, {'name': 'MVC'}, {'name': 'MS SQL Server'}, {'name': 'MS Visual Studio'}, {'name': 'AngularJS'}, {'name': 'JavaScript'}]",
1917,1917,Москва,РТС-Тендер,,"Обязанности: Участие в полном цикле разработки крупной информационной системы в составе действующей командыРазработка высоконагруженных сервисов для электронной коммерции c использованием C#, ASP.NET, Web API, MVC, WCF, .NET Core 2.0, MsSql Server, RabbitMQ Работа над улучшением и масштабированием системы  ",Полная занятость,От 1 года до 3 лет,,,"разработчик (asp.net, c#)",2020-10-14T09:49:59+0300,"Требования:  Понимание принципов ООП и знание современных подходов к разработке (CI, SOLID и т.д.)  Используемый стэк: C#, ASP.NET, .NET Core2.0, Web API, MVC, EntityFramework, NHibernate, WCF, DI  Опыт интеграции с внешними системами  Знание JavaScript (JQuery), AngularJS, Angular2+  Знание и понимание принципов работы SQL баз данных, опыт написания запросов, знание Microsoft SQL Server (T-SQL)  Опыт работы с системами контроля версий (TFVC, Git).  Базовые знания в области криптографии.  ",Полный день,"[{'name': 'ASP.NET'}, {'name': 'C#'}, {'name': 'MS SQL'}, {'name': 'MVC'}, {'name': 'WCF'}]","Условия: Активная и динамичная работа, ориентированная на результатИнтересные проекты по разработке высоконагруженных сервисов (около 360 000 пользователей), возможность реализовать свой потенциал в перспективной компании и команде профессионалов«Белая» заработная плата, выплачиваемая точно в срокДМС, включая стоматологию, полис выезжающих за рубежКомпенсация питания, материальная помощь (регистрация брака, рождение ребенка и т.п.)Кофе в кофемашинах, чай, молоко - все для бодрости духа и позитивной обстановкиКомфортабельный офис на 25 этаже башни &quot;2 000&quot; ст. м. Выставочная;Возможность бесплатной сертификации и обучения за счет Компании (Мы являемся &quot;Gold&quot;-партнером компании Microsoft по разработке программного обеспечения)Работаем по agile, scrum В общем у нас есть много интересного для профессионального роста и комфортной работы."
2010,2010,,ABBYY,"Мы ищем сейчас Senior C# developer в группу Cloud Development. Мы создаем новый большой продукт: Это сервис (как On Premise, так и в Cloud) для обработки документов;Должен горизонтально масштабироваться, базовые стартовые показатели - 3K RPS;Отказоустойчивость в режиме 24/7;Стартовая конфигурация кластера - сотни машин в Azure, которые обрабатывают документы;Автоматическое масштабирование при изменении нагрузки;Микросервисная архитектура. Наша команда разрабатывает backend для этого продукта. Мы пишем новые сервисы с нуля на NET Core, покрываем их интеграционными и unit-тестами.Заботимся о масштабируемости и отказоустойчивости. Обрабатываем негативные ситуации. ",,Полная занятость,От 3 до 6 лет,,250000.0,senior c# developer,2020-10-14T09:17:55+0300,,Гибкий график,"[{'name': 'C#'}, {'name': '.Net Core'}, {'name': '.NET Framework'}, {'name': 'ORM'}, {'name': 'Git'}, {'name': 'Unit Testing'}, {'name': 'Docker'}, {'name': 'PostgreSQL'}, {'name': 'Redis'}, {'name': 'RabbitMQ'}]",
2163,2163,Москва,Align Technology,,,Полная занятость,От 3 до 6 лет,,,c# developer (.net / wpf),2020-10-12T13:27:26+0300,"Какие профессиональные навыки нам важны? Опыт разработки на C#Знание WPFОпыт разработки на C++ будет плюсомОпыт работы с реляционными базами данных, знание и опыт использования SQLЗнание и опыт концептов IoC, SOLID, паттерны проектированияПрагматизм и умение анализировать требования, выбор технологий и дизайн решенийЗнание и опыт построения микросервисов будет плюсом ",Полный день,"[{'name': 'WPF'}, {'name': '.NET Framework'}, {'name': 'C#'}]","Какие условия? Зарплата регулярно индексируется, бонус по итогам годаКомпенсация питания и спортаЗащищенность: ДМС для сотрудников и их детей (включая стоматологию), страхование жизни, страховка для выезжающих за рубеж, врач в офисеОбучение: профессиональные курсы и конференции, возможность совершенствовать английский и испанскийАдаптируемый график (основной с 11:00 до 19:45)100% оплачиваемые больничные.Отпуск 31 деньВ офисе: спортзалы с раздевалками и душевыми, массажный и маникюрный кабинеты и т.д.Корпоративные праздники и мероприятияОдин из лучших офисов Москвы (лофт-квартал «Даниловская мануфактура», м. Тульская)"
2203,2203,,КАШЕМИР И ШЕЛК,"Наша IT команда ведет активную разработку различных IT проектов: учетную ERP систему, ряд Web порталов, служебного софта и много другое. Сейчас мы в поисках талантливого ",,Полная занятость,От 1 года до 3 лет,130000.0,80000.0,разработчик junior c#,2020-10-12T14:40:09+0300,,Полный день,[],
2239,2239,,Лаборатория Касперского,"Наш сервис Kaspersky Order Management – это одна из важнейших внутренних систем компании. Предназначена для автоматизации процессов размещения и обработки заказов и управления лицензиями. Система используется партнерами, бекофисом, а также имеет API для интеграции со сторонними системами. Построена на технологиях Microsoft. В настоящее время основная разработка ведется на C# с использованием .NET Core 2.2. Система активно развивается в последнее время, расширяясь как за счет нового функционала, так и за счет серьезной переработки архитектуры. Требуются грамотные и активные люди, которые помогут нам сделать систему лучше. ",,Полная занятость,От 3 до 6 лет,,,c# developer (ordermng),2020-09-27T15:31:07+0300,,Полный день,"[{'name': 'C#'}, {'name': 'SQL'}, {'name': 'MS SQL'}, {'name': 'MS SQL Server'}, {'name': 'Transact-SQL'}]",
2277,2277,рабочий посёлок Нахабино,Калашников,,Обязанности: разработка сложных пользовательских интерфейсов для роботизированных комплексов;поддержка существующих программных продуктов;Разработка логики управления системами роботизированной техники (алгоритмы автоматического движения). ,Полная занятость,От 3 до 6 лет,,,программист c#,2020-09-20T15:29:22+0300,"Требования: уверенное понимание принципов ООП;уверенные знания .net framework, core, С#;от трех лет опыта разработки;опыт разработки пользовательских интерфейсов приветствуется;знание Unity 3D или готовность быстро изучить;знание WPF приветствуется, в процессе работы необходимо будет изучить;опыт работы с чужим кодом;понимание принципов работы сети и сетевых протоколов TCP, UDP. ",Полный день,"[{'name': 'C#'}, {'name': 'WPF'}, {'name': '.NET Framework'}, {'name': 'ООП'}, {'name': 'TCP/IP'}]","Условия: локация - МО, г. Нахабино;работа в крупной компании - лидере в своем сегменте;официальное оформление согласно ТК РФ;возможности профессионального и карьерного роста."
2294,2294,Москва,RSS Ltd.,,"Обязанности: Поддержание работоспособности и модернизация программных продуктов, используемых компанией в производственном процессеОптимизация и автоматизация информационных потоков между подразделением компанииЭксплуатация внешних программных продуктов и их стыковка с собственными системами компании ",Полная занятость,От 1 года до 3 лет,,40000.0,junior c# специалист,2020-10-15T17:04:25+0300,"Требования: Уверенность, целеустремленность, готовность разрешения сложных и нестандартных задачОтветственность и любознательностьЗаинтересованность в достижении результатаКоммуникабельность и умение работать с командой ",Полный день,"[{'name': 'C#'}, {'name': 'Entity Framework'}, {'name': 'WPF'}, {'name': 'Windows Forms'}, {'name': 'JavaScript'}, {'name': '.NET Framework'}, {'name': 'ASP.NET'}, {'name': 'Ajax'}, {'name': 'CSS'}, {'name': 'HTML'}, {'name': 'WCF'}]",Условия: Оформление по ТК РФРабота в офисе м. ОтрадноеПятидневная рабочая неделя с 9 до 18 или с 10 до 19Уровень заработной платы обсуждается с успешным кандидатом на собеседовании.
2423,2423,Москва,Интеррос,<em>,"Обязанности:</em> Разработка, реализация и сопровождение корпоративной базы данныхРазработка логики приложения на уровне СУБДОптимизация SQL-запросовНаписание хранимых процедур, функций, пакетов, триггеровРазработка функционала и системы отчетности, согласно предъявленным требованиям, обеспечение интеграции с другими программными приложениямиАнализ производительности базы данных <em>",Полная занятость,От 1 года до 3 лет,,,инженер программист/аналитик c#,2020-10-07T10:49:50+0300,"Обязанности:</em> Разработка, реализация и сопровождение корпоративной базы данныхРазработка логики приложения на уровне СУБДОптимизация SQL-запросовНаписание хранимых процедур, функций, пакетов, триггеровРазработка функционала и системы отчетности, согласно предъявленным требованиям, обеспечение интеграции с другими программными приложениямиАнализ производительности базы данных <em>",Полный день,"[{'name': 'Transact-SQL'}, {'name': 'Управленческая отчетность'}]",
2457,2457,,RAV3 Inc.,,"Обязанности: Предстоит работать над ММО РП проектом с открытым миром, для нескольких платформ ( PC, VR ).Предстоит оказаться у истоков погружения всего человечества в виртуальную реальность.Написание игровой логики и механик.Рефакторинг кода.Участие в мозговых штурмах и разработке ( от идеи до релиза ).Взаимодействие с командой разработки: программисты, геймдизайнеры.Работа с алгоритмами. ",Полная занятость,От 3 до 6 лет,,150000.0,unity c# middle developer,2020-09-17T07:18:05+0300,"Требования: Опыт работы с Unity от 2х лет.Полное понимание работы Unity.Знание C#, ООП, проектирования проектов.Умение писать понятный, структурированный и эффективный код на C#.Понимание принципов разработки многопользовательских шутеров.Желание работать в команде.Желание развиваться, обучаться новому и делиться своим опытом. ",Удаленная работа,"[{'name': 'Git'}, {'name': 'Работа в команде'}, {'name': 'Unity'}]","Условия: Достойный уровень заработной платы.Удаленная работа, гибкий график (полная занятость).Работа на американскую корпорацию с перспективой получения рабочей визы и переезда к нам (по желанию и результатам работы) в Неваду или Калифорнию. "
2471,2471,,QIWI,,,Полная занятость,От 1 года до 3 лет,,,программист c#,2020-09-21T12:25:29+0300,,Полный день,[],
2497,2497,Москва,Гудфокаст,,,Частичная занятость,От 1 года до 3 лет,,,программист c# (алгоритмы),2020-10-15T18:37:12+0300,,Гибкий график,"[{'name': 'C#'}, {'name': 'MS Visual Studio'}, {'name': 'Алгоритмы'}, {'name': 'MATLAB'}, {'name': 'Математическое программирование'}, {'name': 'Git'}, {'name': 'Анализ данных'}]",
2636,2636,Москва,ABBYY,В команде автоматизации внутренних систем открыта вакансия ,Обязанности</em> Разработка нового функционала для внутренних систем компании;Разработка интеграций со смежными сервисами;Поддержка текущих решений. <em>,Полная занятость,От 1 года до 3 лет,,,c# developer,2020-10-12T12:40:58+0300,"Требования</em> Высшее образование в ИТ;Уверенное владение C# (.Net Framework, .Net Core);Опыт работы с MS SQL / T-SQL;Опыт работы с HTML, CSS, JavaScript/TypeScript;Опыт использования ORM (EF, Dapper или другие);Опыт разработки RESTful сервисов. <em>",Полный день,"[{'name': 'C#'}, {'name': 'MS SQL'}, {'name': 'API'}]",
2800,2800,Москва,FoodPlex,<em>,В обязанности будет входить: проектирование и разработка серверной бизнес-логики;проектирование и разработка сервиса мобильных платежей и системы лояльности;обеспечение работы сервера под высокой нагрузкой (high load). ,Полная занятость,От 3 до 6 лет,,,разработчик c# (.net core),2020-10-08T23:15:58+0300,"Требования: опыт работы от 3-х лет коммерческой разработки с использованием C#;хорошая теоретическая подготовка (алгоритмы, структуры данных, паттерны проектирования);уверенное владение Net Core 3.1, знание методов профилирования, отладки и оптимизации приложений;высокий уровень знаний реляционных БД;уверенное использование одной из коммерческих СУБД, умение оптимизировать sql-запросы;практический опыт в использовании: WebApi, TPL, RabbitMq;уверенное владение методиками обеспечения качества ПО (ревью, Unit-тестирование, непрерывная интеграция). ",Удаленная работа,"[{'name': 'Redis'}, {'name': 'C#'}, {'name': '.NET Framework'}, {'name': 'RabbitMQ'}]",
2835,2835,,МТС,МТС - ведущий телекоммуникационный оператор России и стран СНГ. Компания предоставляет широкий спектр услуг и продуктов более чем 100 миллионам абонентов. В сегодняшнем Digital-мире IT становится конкурентным преимуществом. IT направление в нашей компании стремительно развивается. Мы создаем инновационные решения для клиентов и сотрудников компании. Мы применяем современные framework’и и практики разработки. Мы даем возможности для роста и раскрытия потенциала. Мы делаем МТС Digital компанией.   ,"В ваши обязанности будет входить:  Доработка существующих высоконагруженных информационных систем компании с использованием технологий C#, .NET 4.5, WCF, XAML, SQL, SOAP, REST, JavaScript;Оптимизация производительности;Разработка Unit тестов;Формирование выборок данных;Ведение системной документации;Оценка трудозатрат. ",Полная занятость,От 1 года до 3 лет,,,c# developer,2020-10-12T11:56:28+0300,,Полный день,[],
2872,2872,,"РОСБАНК, Societe Generale Group (Russia)","Росбанк входит в состав международной банковской Группы Societe Generale и является одним из лидеров финансовой системы России. Сеть представительств Росбанка охватывает всю страну (более 700 отделений и 8 000 точек продаж в 70 регионах Российской Федерации). Наша компания имеет высокие рейтинги надёжности ведущих мировых рейтинговых агентств S&amp;P, Fitch, Moody’s и входит в топ-10 российских банков по известности и доверию. На данный момент в Росбанке открыта вакансия ","Обязанности: Разработка и внедрение роботов;Участие в проведении обследования потребностей и бизнес процессов Заказчика;Разработка архитектуры решений;Оценка реализации решений на RPA-платформе;Тестирование, подготовка к внедрению;Внедрение;Пост-релизное сопровождение. ",Полная занятость,От 1 года до 3 лет,,,разработчик роботов (c#/python/vb),2020-10-08T11:28:25+0300,"Требования: Общий опыт работы в сфере разработки от 2 лет;Понимание принципов микро-сервисной архитектуры;Опыт разработки на одном из следующих средств разработки: С#, VB, .NET, Python;Linux, работа с командной строкой;Windows - навыки системного администрирования. ",Полный день,"[{'name': 'Python'}, {'name': 'C#'}, {'name': 'VB'}, {'name': '.NET Framework'}, {'name': 'Git'}, {'name': 'uipath'}]","УСЛОВИЯ: Стабильный и прозрачный доход: зарплата и премии по результатам работы;График 5/2, пятница - сокращенный рабочий день;31 календарный день оплачиваемого отпуска;Отсутствие дресс-кода;Забота о здоровье сотрудников: программа ДМС, включая стоматологию и страхование при выезде за рубеж, корпоративные спортивные команды и скидки на абонементы в фитнес-клубы;Дополнительная оплата за больничный лист: доплата сверх пособия по болезни до оклада (до 5 рабочих дней в год);Личностное развитие и рост: корпоративная электронная библиотека Альпина, возможность прохождения бесплатного обучения и тренингов, участия в регулярных встречах корпоративных клубов и скидки на курсы он-лайн школ;Скидки и привилегии по кредитам, ипотека на льготных условиях, льготные условия обслуживания и т.п.;Программа корпоративных скидок и привилегий Primezone: развлечение, отдых, товары и услуги, обучение;Комфортный современный офис: зоны для отдыха и здорового питания, зоны для совместной работы;Программа волонтерства и благотворительности."
2890,2890,Москва,ГК ТВЕМА,"Международная ГК «ТВЕМА», на рынке более 25 лет. Мы занимаемся разработкой программно-аппаратных комплексов для обеспечения безопасности железнодорожного движения. Для участия в разработке флагманского продукта ГК &quot;ТВЕМА&quot; требуется разработчик C#/С++. ",Обязанности: разработка нового функционала и поддержка старого в рамках нашего основного продукта - ПО Интеграл; у нас много разных направлений - от работы с алгоритмами предметной области до создания насыщенного UI. ,Полная занятость,От 1 года до 3 лет,,150000.0,разработчик c#/с++,2020-10-07T20:43:12+0300,"Требования: знание алгоритмов распознавания изображений (нахождение объектов с помощью преобразования Хафа, классификация изображений с помощью сверточных нейросетей);опыт реализации таких алгоритмов на C++ с помощью CUDA, OpenCV, cuDNN;опыт работы с нейросетями и ML на Python (numpy, scipy, scikit-learn, tensorflow, keras и тому подобное);на базовом уровне уметь в C# и .NET Framework или .NET Core;опыт использования Mercurial или Git. ",Полный день,"[{'name': 'С#'}, {'name': '.NET Framework'}, {'name': 'C++'}, {'name': 'Python'}, {'name': 'Mercurial'}, {'name': 'Git'}, {'name': 'Нейросети'}]","Условия: конкурентоспособную, индексируемую белую заработную плату;100% оплачиваемые больничные;бесплатный кофе на кухне;работа в крупной стабильной компании;корпоративная стоянка у офиса;оформление по ТК РФ;в меру гибкий график работы."
2966,2966,Москва,ADV/web-engineering,,Обязанности: - Разработка высоконагруженных WebAPI сервисов - Участие в разработке backend части крупной платформы с самого старта проекта<br />- Проектирование структур данных ,Полная занятость,От 1 года до 3 лет,,,c# developer (.net core),2020-10-05T15:11:15+0300,"Требования: Опыт разработки на С#, .NET Core не менее 2-х летОпыт работы с ASP.NET WebAPI, ASP.NET Core;Опыт разработки многопоточных приложений с использованием Task и async / await;Опыт построения микросервисной архитектуры с использованием Docker;Опыт использования технологий Entity Framework Core / Dapper;Опыт работы с RabbitMQ / Kafka;Опыт работы с системами контроля версий (Git);Знание ООП, паттерны проектирования, Solid, IoC, DI;Хорошие знания SQL(T-SQL) (PostgreSQL или MSSQL); Будет плюсом:<br />- Использование MediatR, FluentValidation, MassTransit<br />- Понимание DDD, TDD, CQRS   ",Удаленная работа,[],
3001,3001,Москва,Актион Технологии,"Не будем повторять то, что написано о нас на страничке «О компании». Там ты найдешь ответы на вопросы &quot;Кто мы?&quot;, &quot;Почему сейчас ищем людей?&quot; и &quot;Что стратегически нами задумано?&quot;, букв немного, вся суть передана, цифры говорят сами за себя! ",,Полная занятость,От 3 до 6 лет,,,разработчик c# (.net),2020-10-12T10:25:51+0300,,Полный день,[],
