,Unnamed: 0,city,company_name,description,duty,employment,experience,max_salary,min_salary,name,published_date,requirements,schedule,skills,terms
3093,3093,Москва,Инфосистемы Джет,,"Обязанности: Анализ требований заказчика, участие в формировании постановок задач с группой аналитики;Разработка концепций, архитектурных решений и подходов к реализации;Взаимодействие с заказчиком, защита архитектурных решений перед заказчиком;Непосредственное участие в разработке и согласовании проектной документации (концепций, технических заданий, спецификаций реализации, архитектурных документов);Исполнение роли лидера группы: планирование работы, декомпозиция задач для команды разработки, отслеживание выполнения задач разработчиками/ старшими разработчиками, поддержание рабочей атмосферы в команде;Обеспечение требуемого качества исходных текстов кода (code review, автоматизированные средства синтаксического анализа кода и пр.);Контроль соответствия разработанных систем архитектурным требованиям;Взаимодействие со смежными подразделениями. ",Полная занятость,Более 6 лет,,,архитектор (проекты bigdata),2020-10-15T16:08:14+0300,"Обязанности: Анализ требований заказчика, участие в формировании постановок задач с группой аналитики;Разработка концепций, архитектурных решений и подходов к реализации;Взаимодействие с заказчиком, защита архитектурных решений перед заказчиком;Непосредственное участие в разработке и согласовании проектной документации (концепций, технических заданий, спецификаций реализации, архитектурных документов);Исполнение роли лидера группы: планирование работы, декомпозиция задач для команды разработки, отслеживание выполнения задач разработчиками/ старшими разработчиками, поддержание рабочей атмосферы в команде;Обеспечение требуемого качества исходных текстов кода (code review, автоматизированные средства синтаксического анализа кода и пр.);Контроль соответствия разработанных систем архитектурным требованиям;Взаимодействие со смежными подразделениями. ",Полный день,"[{'name': 'Java'}, {'name': 'SCALA'}]",
3269,3269,Москва,Syngenta,,Обязанности: ,Полная занятость,От 3 до 6 лет,,,специалист по поддержке систем и мастер-данных / systems and master data support specialist,2020-10-06T16:36:42+0300,"Требования: Высшее техническое образованиеСвободный разговорный и письменный английский язык для взаимодействия со службами техподдержкиОпыт работы в ERP системах (SAP) от 5 летВладение Excel на экспертном уровнеПроактивностьНавыки выстраивания эффективной коммуникацииНавыки командной работыСтремление к постоянному повышению качества работы, ориентация на результатАналитический склад умаУмение автоматизировать сбор данных и формировать отчетностьОтветственность, аккуратность при работе с данными ",Полный день,"[{'name': 'ERP Systems'}, {'name': 'gSAP'}, {'name': 'teamspace'}, {'name': 'MS Excel'}, {'name': 'Аналитическое мышление'}]","Условия: Фиксированный оклад + годовой бонус;Компенсация питания;ДМС, страхование жизни;Расширенный оплачиваемый отпуск (35 дней в году), программа поддержки сотрудников"
3329,3329,Москва,Банк Хоум Кредит,"Ищем data scientist с математическим образованием, обладающий большим желанием расти в области машинного обучения.<br />Мы исследуем и доводим до продакшена очень интересные идеи по применению DS и ML в различных сферах банковской деятельности (риски, CRM, бизнес, взыскание и т.д.).<br />У нас большие объемы разнообразных данных. Много проектов, в т.ч. с подразделениями Home Credit Bank в других странах, по анализу поведенческих данных, текстов, логов, звука, социальных сетей и т.д.<br />Мы разрабатываем собственное ML программное обеспечение для использования в бизнес-сценариях банка.<br />Мы проводим внутренние и внешние конкурсы по data science, например, https://www.kaggle.com/c/home-credit-default-risk   ",,Полная занятость,От 1 года до 3 лет,,,data scientist,2020-09-24T16:38:21+0300,,Полный день,[],
3375,3375,Москва,Сбербанк,"Управление валидации Сбербанка – это «большая четверка» в области Data Science. Сотрудники управления участвуют в проектах по улучшению предиктивных моделей, моделей машинного обучения и оптимизации их применения в бизнес-процессах Банка. Мы создаем инструменты для мониторинга, управления и митигации модельного риска по всем бизнес-направлениям.   ",,Полная занятость,От 1 года до 3 лет,,,data scientist (центр валидации моделей киб),2020-09-30T11:15:56+0300,Требования:,Полный день,[],"Условия работы: Работа с современным стеком технологийВозможность обучения за счет компанииРегулярные DS-митапы, большое внутреннее DS сообществоСпортзал в офисе"
3387,3387,Москва,Mail.ru Group,,,Полная занятость,От 3 до 6 лет,,,dataops engineer/dwh devops в delivery club,2020-09-29T11:38:43+0300,"Требования:  опыт работы в релевантной сфере от 4-5 лет;  опыт построения и поддержки высоконагруженных распределенных хранилищ, аналитических систем, масштабирования в условиях постоянного роста количества источников и объема данных;  навыки эксплуатации систем виртуализации, менеджеров пакетов, кластерных решений;  отличное знание PostgreSQL;  опыт работы с Kafka;  уверенная работа в Linux;  коммуникабельность, ответственность.  ",Гибкий график,"[{'name': 'PostgreSQL'}, {'name': 'Linux'}, {'name': 'Kafka'}, {'name': 'DataOps'}, {'name': 'DWH'}]","Требования:  опыт работы в релевантной сфере от 4-5 лет;  опыт построения и поддержки высоконагруженных распределенных хранилищ, аналитических систем, масштабирования в условиях постоянного роста количества источников и объема данных;  навыки эксплуатации систем виртуализации, менеджеров пакетов, кластерных решений;  отличное знание PostgreSQL;  опыт работы с Kafka;  уверенная работа в Linux;  коммуникабельность, ответственность.  "
3460,3460,Новомосковский административный округ,Tele2,,,Полная занятость,От 1 года до 3 лет,,,менеджер по развитию бизнеса (bigdata),2020-09-22T10:40:09+0300,,Полный день,"[{'name': 'Развитие продаж'}, {'name': 'Разработка маркетинговой стратегии'}, {'name': 'Маркетинговый анализ'}, {'name': 'B2B Продажи'}, {'name': 'Английский язык'}]",
3510,3510,,ABCstaff,В крупный оператор наружной рекламы мы ищем,,Полная занятость,От 3 до 6 лет,,,руководитель направления дата аналитики/data science,2020-10-11T06:46:18+0300,,Полный день,"[{'name': 'Data scientist'}, {'name': 'Data Analysis'}, {'name': 'Python'}, {'name': 'SQL'}]",
3531,3531,,HUAWEI,,,Полная занятость,От 3 до 6 лет,,,big data machine learning algorithm engineer,2020-09-21T11:49:40+0300,,Полный день,"[{'name': 'SCALA'}, {'name': 'C++'}, {'name': 'Java'}, {'name': 'Hadoop'}, {'name': 'Spark'}, {'name': 'Flink'}, {'name': 'Mathematical computing'}, {'name': 'Big data algorithms'}, {'name': 'Machine learning algorithm'}, {'name': 'English'}]",
3565,3565,,РСХБ-Интех,"РСХБ-Интех Российская IT-компания, оказывающая услуги по разработке, внедрению и сопровождению компьютерного ПО для Россельхозбанк. ",,Полная занятость,От 1 года до 3 лет,,,разработчик big data,2020-09-22T09:57:47+0300,,Полный день,"[{'name': 'Atlassian Jira'}, {'name': 'SQL'}, {'name': 'ORACLE'}, {'name': 'Разработка технических заданий'}, {'name': 'MS Access'}, {'name': 'Hadoop'}]",
3567,3567,Москва,AppQuantum,,,Полная занятость,От 1 года до 3 лет,,,lead data analyst,2020-10-15T17:20:17+0300,"Требования: Опыт управления командой аналитики или разработкиОпыт взаимодействия с другими командами (маркетинг, business development, медиация, HR)Умение вести проект от начала (business value, постановка задачи) до конца (вывод в прод и поддержание)Понимание того как устроена современная разработка (CI/CD, версионирование, тестирование, контейнеризация, микросервисы, MVP, agile)Python (pandas, flask, async, многопоточность)SQL (Clickhouse, PostgreSQL)GitLinuxTableau / Power BiAirflow или любой другой шедулер ",Полный день,"[{'name': 'Python'}, {'name': 'SQL'}, {'name': 'Git'}, {'name': 'PostgreSQL'}]","Условия:  Конкурентная заработная плата по результатам собеседования, выплачивается 2 раза в месяц  Необходимое и комфортное для вас оборудование для работы  Возможность профессионального и карьерного роста  Возможность обучаться английскому языку с носителями каждый будний день по утрам Просторный офис 1200+ метров на м. Автозаводская (3 минуты от метро и от ТТК на машине) с ультра современным дизайном и кучей ништяков (кухня с вкусняшками, обеды или завтраки каждый день, кальяны по вечерам, PS4 Pro + 4K TV, аркадные автоматы, просторная зона отдыха, 5 переговорных комнат и т д)Команда из 160 человек, занимающаяся разработкой, паблишингом и маркетингом, готовая сделать продукт успешным после его готовностиМенторы и инвесторы из игровой индустрии и интернет-маркетинга, создавшие большое количество успешных IT компаний"
3627,3627,Москва,Результат,,Обязанности: ,Полная занятость,От 1 года до 3 лет,,100000.0,менеджер по продажам продуктов big data,2020-10-14T13:10:55+0300,"Требования: Навык продаж B2B. Мы ждем от тебя, что ты знаешь кто такой ЛПР и о чем с ним разговаривать.Ты знаешь, как до него добраться, умеешь обходить по телефону секретарей и за короткий срок завоевывать внимание человека.Ты умеешь правильно презентовать нужный КАЖДОМУ B2C бизнесу продукт.Ты умеешь заходить в коммуникации с разных сторон.Ты настойчив в достижении цели, обладаешь высоким уровнем самодисциплины и нацелен на высокий доход.Преимуществом будет опыт продажи IT услуг ",Полный день,"[{'name': 'Активные продажи'}, {'name': 'Телефонные переговоры'}, {'name': 'Холодные продажи'}, {'name': 'Грамотная речь'}, {'name': 'Работа с возражениями'}, {'name': 'Навыки продаж'}, {'name': 'Проведение презентаций'}, {'name': 'Обучение и развитие'}, {'name': 'Развитие продаж'}, {'name': 'Навыки презентации'}, {'name': 'Навыки переговоров'}, {'name': 'Навыки межличностного общения'}, {'name': 'Грамотность'}, {'name': 'Планирование'}, {'name': 'Ориентация на результат'}, {'name': 'Консультативные продажи'}, {'name': 'Ведение переписки'}, {'name': 'Мотивация'}, {'name': 'Ведение клиентской базы'}, {'name': 'Управление временем'}]","Условия: Стабильная и своевременная оплата: фиксированный оклад + % c продаж. Система мотивации индивидуальна и обсуждается с успешным кандидатом. Целевой доход - от 100 000 рублей и вышеОплачиваемое обучение;График работы 5/2 с 10-19:00 Динамично растущая компания, услуги которой нужны всем.Официальное трудоустройство;Веселый дружный коллектив;Шаговая доступность от метро Калужская (7 минут);Дизайнерский офис бизнес-класса. (но со временем можно будет работать и на удаленке) Просьба указать в сопроводительном письме чем вас привлекла эта вакансия"
3633,3633,,Exness,"Exness, a leading foreign exchange broker in the financial services field, is looking to engage a Product Data Analyst to join our Business Intelligence team in Limassol, Cyprus. Product Data Analyst, being part of the Business Intelligence team, will support several product teams (Web Trading, Mobile Trading, Social Trading, Partnership, and others) on their route to data-driven decision making and product performance improvements. Responsibilities:  Develop, modify, and maintain data-driven processes in the product teams;  Deliver actionable, data-driven quantitative analyses for the product teams;  Create KPI maps for product teams, cascaded from the Corporate level to the product level;  Ad hoc data analysis based on requests from the product teams;  Construct and check hypotheses based on data;  Provide accurate reporting in Tableau, Metabase and other BI tools to show the data in formats useful to the product teams to assist them in decision making;  Analysis and improvement of the existing data processing algorithms.  Requirements:  Excellent data analysis skills (3-5+ years of BI/Analytics experience);  Previous experience as a product data analyst or participation in projects focused on digital products performance analysis;  Ability to translate business problems into quantitative analyses and produce insights;  Experience with predictive modeling;  Experience with databases, strong knowledge of SQL  Ability to formalize and visualize the results of the data analysis;  Ability to organize and prioritize tasks efficiently and to handle multiple, simultaneous deadlines;  Ability to adapt to constant requirement changes and produce fast solutions;  Excellent verbal and written communication, fluent Russian and upper-intermediate English (written and spoken).  <em>As a plus:</em>  Mathematical/ engineering education;  R or Python experience;  Experience working with BI tools;  Algorithmic trading experience.  We offer:  Exceptional relocation package to Cyprus for successful candidate and his/her family (tickets, visas, work permit, corporate flat for the first month, etc)  Continuous professional development  Corporate car and parking near the office or bus tickets  Medical insurance for employees and family members  Company fitness center for employees and their spouses  Kindergarten/school compensation program  Excellent office with fresh juices, cookies and the best view to the sea from our own roofbar ",,Полная занятость,Более 6 лет,3500.0,3300.0,product data analyst,2020-09-23T14:13:49+0300,,Полный день,"[{'name': 'SQL'}, {'name': 'Английский язык'}, {'name': 'Software Development'}, {'name': 'PowerBI'}]",
3663,3663,Москва,Почтовые технологии,<em>,,Полная занятость,От 3 до 6 лет,,,devops (big data),2020-10-05T19:25:45+0300,,Полный день,"[{'name': 'Python'}, {'name': 'Java'}, {'name': 'SQL'}, {'name': 'Atlassian Jira'}]",
3717,3717,,ЕВРАЗ,"Аналитик данных (Data scientist) направления Digital commerce принимает непосредственное участие в проектировании, разработке и запуске прикладных решений для задач электронной коммерции, построенных с использованием технологий машинного обучения и искусственного интеллекта. ","Обязанности: Сбор, подготовка и обработка данных;Создание моделей для решения поставленных бизнес-задач;Оценка работы моделей, визуализация результата;Разработка прототипов и работающих прикладных решений самостоятельно и с участием внешних команд для решения задач персонализированного ценообразования, автоматического документооборота, персонализированного товарного предложения, автоматизации документооборота, автоматизации общения с клиентом и др. ",Полная занятость,От 3 до 6 лет,,,аналитик данных (data scientist),2020-09-23T11:14:32+0300,"Требования: Понимание технологий и методов машинного обучения;Опыт работы от 3 лет, от 1 года на аналогичной должности;Опыт использования машинного обучения для решения бизнес-задач (формулировка и валидация гипотез, обработка сырых данных, построение моделей, анализ результатов);Опыт разработки на Python и знание открытых библиотек машинного обучения;Уверенный пользователь MS Office. ",Полный день,"[{'name': 'Python'}, {'name': 'Анализ данных'}, {'name': 'Аналитика'}, {'name': 'MS Office'}]","Условия: Работа в крупнейшей холдинговой структуре, возможность принять участие в развитии электронной коммерции в глобальной горно-металлургической компании, лидере рынка;Конкурентная заработная плата и условия труда;Расширенный социальный пакет."
3750,3750,,Kelly Services,"Kelly is in search for an experienced telecommunications engineer with expertise in dynamic routing for a Datacom Network Engineer for a major global telecommunications company. The position has several grades, may be a full-time office position or include field engineering on customer locations, let us discuss! ",,Полная занятость,Нет опыта,,,datacom network engineer,2020-10-02T17:09:00+0300,,Полный день,"[{'name': 'Английский язык'}, {'name': 'Networking'}, {'name': 'BGP'}, {'name': 'OSPF'}]",
3766,3766,Москва,Криптонит,"Мы разрабатываем аналитическую платформу на базе Kubernetes и компонентов из экосистемы Hadoop. Платформа поставляется как готовое продуктовое решение для установки внутри организаций-партнеров для безопасной работы со своими данными. Мы ищем SRE с опытом внедрения и эксплуатации кластеров Hadoop. Мы готовы гибко обсуждать функции, роли и наименование позиции в зависимости от опыта и квалификации кандидата. ",,Полная занятость,От 3 до 6 лет,,,team lead / senior site reliability engineer (bigdata),2020-10-13T17:28:25+0300,,Полный день,[{'name': 'Информационные технологии'}],
3801,3801,Москва,Сентинел Кредит Менеджмент,,,Полная занятость,От 1 года до 3 лет,,,data scientist / риск-аналитик,2020-09-25T09:12:08+0300,,Полный день,"[{'name': 'SQL'}, {'name': 'Python'}, {'name': 'СУБД'}, {'name': 'Oracle Pl/SQL'}, {'name': 'MS SQL Server'}, {'name': 'MS SQL'}, {'name': 'SAS Enterprise Guide'}, {'name': 'Работа с системами аналитики'}, {'name': 'Анализ бизнес показателей'}, {'name': 'Математическая статистика'}, {'name': 'роботизация'}, {'name': 'SAS Miner'}]",
3804,3804,,Selecty,,,Полная занятость,От 1 года до 3 лет,,,data engineer,2020-09-25T12:48:29+0300,,Полный день,[],"Условия: <ol> <li>Оформлeниe по ТК РФ;ДМС;Компeнсaция питaния;Гибкоe нaчaло рaбочeго дня;Офис: Москвa, Aндрeeвскaя нaбeрeжнaя, д. 1.(Есть возможность удаленной работы)</li> </ol>"
3820,3820,,Сбербанк,,Обязанности: <br />• Разработка ETL пайплайнов по обработке и хранению данных из различных источников<br />• Проектирование и разработка хранилища данных ,Полная занятость,От 3 до 6 лет,,,data engineer,2020-10-08T10:33:00+0300,,Полный день,"[{'name': 'Python'}, {'name': 'Java'}, {'name': 'SQL'}, {'name': 'MS SQL'}]",Условия: 
3855,3855,Москва,ОКБ,<em>,"Обязанности:</em> Подготовка бенчмарков по рынку для клиентов (наши клиенты – банки);Построение и автоматизация внутренней и внешней отчетности;Формирование витрин, участие в развитии хранилища данных;Исследование новых источников данных (внутренние/внешние);Построение и поддержка системы мониторинга и оценки полноты и качества данных;Подготовка данных для команды Data Science;Аналитическая поддержка продуктовых команд; <em>",Полная занятость,От 3 до 6 лет,,,data analyst (аналитик данных),2020-09-15T18:19:51+0300,"Требования:</em> Опыт работы аналитиком по данным в риск-подразделениях банков не менее 2-х лет;Высшее техническое образование;Системное мышление, умение анализировать информацию, четко излагать свои мысли;Продвинутое знание SQL (подзапросы, аналитические функции, оптимизация запросов, мы работаем с DB2/MS SQL/Oracle, в перспективе Impala/Vertica);Уверенное владение MS Office (MS Excel);Отличное понимание рисковых показателей: gross losses, net losses, recovery, vintages, roll-rates;Желание развиваться в аналитике. <em>",Полный день,"[{'name': 'SQL'}, {'name': 'MS SQL'}, {'name': 'MS SQL Server'}, {'name': 'ORACLE'}, {'name': 'MS Access'}]",
3921,3921,Москва,Ozon,,,Полная занятость,От 1 года до 3 лет,,,data analyst,2020-10-12T10:55:24+0300,,Полный день,"[{'name': 'Python'}, {'name': 'IT'}, {'name': 'SQL'}]",
4011,4011,Москва,Admitad,Работа в ,,Полная занятость,От 1 года до 3 лет,,,python developer (data engineer),2020-09-22T12:26:11+0300,,Гибкий график,"[{'name': 'Python'}, {'name': 'MongoDB'}, {'name': 'Flask'}, {'name': 'RabbitMQ'}, {'name': 'Redis'}, {'name': 'Clickhouse'}]",
4049,4049,Москва,МТС,,,Полная занятость,От 3 до 6 лет,,,frontend разработчик (big data),2020-09-29T18:11:18+0300,,Полный день,"[{'name': 'SQL'}, {'name': 'React'}, {'name': 'AngularJS'}, {'name': 'PostgreSQL'}, {'name': 'JavaScript'}, {'name': 'CSS'}]","Условия? Каждый месяц - аванс и зарплата, дважды в год - премия. Бонусом – ДМС + стоматология, корпоративная связь, страхование жизни, в т.ч. при выезде за границу, специальные предложения от партнеров и друзей МТС."
4117,4117,,"585, Холдинг",,"Обязанности: Поиск зависимостей между всевозможными оцифрованными данными и ценой финансовых инструментов, начиная от финансовой отчетности компаний и заканчивая макроэкономическими факторами и новостной лентой.Тестирование гипотез аналитиков.Построение математических моделей для предсказания движения цен на фондовом рынке с целью выгодного приобретения и продажи ценных бумаг ",Полная занятость,Нет опыта,,,data scientist (family office),2020-10-06T12:17:47+0300,"Требования:​​​​​​ Базовые знания высшей математики, теории вероятностей и математической статистики (Теорема Байеса, условные вероятности, ЦПТ, ЗБЧ закон полной дисперсии, условное математическое ожидание, тестирование гипотез, мощности тестов, построение доверительных интервалов , Bootstrapping , Block bootstrap, Опционы. Vanilla (Call, Put) опционы, Put-Call parity, базовые опционные структуры: BullSpread, Bear-Spread, Butterfly, другие стратегии, Greeks,Финансовая математика, Деривативы. Itˆo’s lemma, Black–Scholes equation, Risk-neutral measure, Vasicek model, Hull-White model, Cox–Ingersoll–Ross model, Ornstein–Uhlenbeck process,<br />geometric Brownian Motion, Brownian Motion, CDS, Commodity Swap, IRS, CIRS и другие финансовые инструменты, Навык работы с рыночными системами такими как Bloomberg, Exotic options, QuantoЭконометрика (OLS, Gauss–Markov theorem, Generalized least squares (GLS), Feasible generalized<br />least squares (FGLS), Logistic regression, Method of Moments, Within and Between<br />Estimator, Instrumental variables estimation)Прогнозирование временных рядов (AR, ARIMA, GARCH, GARCH(p, q), EGARCH, ARMA, ARFIMAЯзыки программирования (C, C++, C#.net, SQL/T-SQL, Python+Numpy+Pandas, Keras, TensorFlow, Pytorch, VBA)Базовое машинное обучение (Bias–Variance tradeoff, Cross-validation, переобучение, методы регуляризации. Основные модели машинного обучения: SVM, K-Means, DBSCAN, BIRCH, KNN,<br />Random Forest, Decision tree learning, t-SNE)Нейронные сети, Глубинное обучение, модели NLP ",Полный день,"[{'name': 'Python'}, {'name': 'VBA'}, {'name': 'Data Mining'}, {'name': 'MATLAB'}, {'name': 'Mathcad'}]",Условия: Официальное оформлениеЗаработная плата обсуждается  
4177,4177,,Спортмастер,"Мы находимся в поиске Data Engineer&#39;a в направлении развития &quot;Программы лояльности&quot; - информационных систем в области взаимоотношений с клиентами (лояльность, маркетинговые кампании и коммуникации). Команда сейчас небольшая. Есть возможность быть у истоков и работать над построением DE в компании. ",,Полная занятость,От 3 до 6 лет,,,data engineer,2020-10-12T13:23:55+0300,,Полный день,"[{'name': 'Data Engineer'}, {'name': 'Python'}, {'name': 'hadoop'}, {'name': 'SQL'}, {'name': 'ORACLE'}]",
4267,4267,Москва,Valuement Russia,"We are an international consulting company operating in Europe and CIS (Italy, France, Romania, Russia, etc.). We focus on Retail market and currently have over 50 projects with more than 30 Clients. We are looking for a passionate confirmed Data &amp; Business Analyst. He/she joins the international IT team in a matrix organization, attached to the Head of Business Services and under the functional responsibility of the General Manager of the Russia. ",,Полная занятость,От 3 до 6 лет,,,data & business analyst,2020-10-12T21:31:04+0300,,Полный день,"[{'name': 'Python'}, {'name': 'SQL'}, {'name': 'Data Mining'}, {'name': 'Analytical skills'}, {'name': 'VBA'}]",
4351,4351,,«Газпромбанк» (Акционерное общество),"В Департаменте анализа и моделирования данных мы решаем задачи продвинутой аналитики для бизнеса, используем Big Data, машинное обучение и Data Science. Мы ищем эксперта Data Science в продуктовой аналитике на ключевое направление построения и внедрения моделей.   ",,Полная занятость,От 3 до 6 лет,,,data scientist,2020-10-15T09:20:22+0300,,Удаленная работа,"[{'name': 'Python'}, {'name': 'SQL'}, {'name': 'Oracle Pl/SQL'}, {'name': 'Sas'}, {'name': 'MS PowerPoint'}, {'name': 'CRM'}, {'name': 'Математическое моделирование'}]","Условия: Стать частью команды, реализующей программы цифровой трансформации банка - на основе передового опыта и инновационных идейСозидательную среду и интересные проекты, Участие в социально значимых проектах, программах Трансформации тела, духа, разумаКонкурентную стабильную заработную плату и систему премирования, включающую ежегодные бонусыДМС с первого дняМногочисленные скидки и бонусы от партнеровВозможности для профессионального развития, программы обучения , в том числе онлайнКомфортный офис, возможность работать удаленно полностью или частичноРелокационный бонус (оплата переезда сотрудника и его семьи, оплата аренды квартиры)"
4371,4371,Москва,"МАГНИТ, Розничная сеть",,,Полная занятость,От 1 года до 3 лет,,,middle data scientist,2020-10-02T08:07:42+0300,,Полный день,"[{'name': 'Big Data'}, {'name': 'Data Analysis'}, {'name': 'Data Mining'}, {'name': 'Математическая статистика'}, {'name': 'Аналитические исследования'}, {'name': 'СУБД'}, {'name': 'Регрессионный анализ'}, {'name': 'Анализ данных'}, {'name': 'Statistica'}, {'name': 'Математическое моделирование'}]",
4389,4389,,Группа компаний SRG,,,Полная занятость,Нет опыта,,,data scientist,2020-09-18T15:55:15+0300,Требования: <ol> <li>Опыт разработки на Python/Java от 3-х лет;Владение разными видами математических моделей и понимание условий и границ их применимости;Знание методик оценки качества моделей;Отличное понимание математической статистики;Владение инструментами преобразования и обработки больших объемов структурированных и неструктурированных данных;Знание принципов проектирования баз данных (реляционных и нереляционных);</li> </ol> ,Полный день,"[{'name': 'Python'}, {'name': 'Java'}, {'name': 'C++'}, {'name': 'SQL'}, {'name': 'Data Mining'}]","Условия: Оформление по ТК РФ;Заработная плата и размер ежеквартальных премий обсуждаются с успешным кандидатом;Офис БЦ &quot;Пальмира&quot;, м. Бауманская/Электрозаводская;Гибкое начало рабочего дня (c 9 до 11ч)Дружеская атмосфера."
4391,4391,,Сбербанк,В поиске ,,Полная занятость,От 1 года до 3 лет,,,data scientist в лабораторию нейронаук,2020-09-25T11:00:31+0300,"Требования:<ul><li>Опыт решения прикладных задач в сфере анализа данных (от 2 лет).</li><li>Понимание и опыт практического применения математической статистики, теории вероятностей и методов машинного обучения.</li><li>Опыт работы с базами данных, знание SQL.<br />Уверенное знание Python и основных библиотек для работы с данными (scikit-learn, pandas, numpy, scipy).</li><li>Умение пользоваться Git, Wiki, Jira и другими средствами командной работы.<br /></li></ul>",Полный день,[],"Условия:<ul><li>Дружная разносторонняя команда.</li><li>Уникальные масштабные проекты и сложные разноплановые задачи.</li><li>Участие в различных конференциях, митапы DS Community банка и корпоративные мероприятия.</li><li>Обучение за счёт банка (онлайн и офлайн, в т. ч. на внешних платформах).</li><li>ДМС, спортзал, сниженные ставки по кредитам, дисконт-программы от множества компаний-партнеров.</li><li>Возможность принять участие в других крупных и уникальных проектах банка.</li></ul>"
4412,4412,,РАБЛЗ,,,Полная занятость,От 1 года до 3 лет,220000.0,,data engineer,2020-10-13T14:17:55+0300,,Гибкий график,"[{'name': 'Python'}, {'name': 'SQL'}, {'name': 'ETL'}, {'name': 'Spark'}, {'name': 'Hadoop'}]",
4426,4426,,Сбербанк,"Сейчас нам требуются эксперты ML в Блок Управления благосостоянием, команда PFM (персональный финансовый менеджмент). ",Обязанности: Разрабатывает предсказательные модели (классический ML) на основании бизнес задач;Управляет группой моделей по своему направлению;Мониторит и дорабатывает модели;Участвует в разработке и оптимизации процессов по своему направлению;Участвует в проектах по развитию инфраструктуры и систем обработки данных. ,Полная занятость,Нет опыта,,,senior data scientist ( блок уб),2020-10-09T15:36:58+0300,"Требования: Имеет реализованные проекты в области анализа данных и машинного обучения;Обладает уверенными знаниями, опытом применения и промышленной реализации моделей машинного обучения (ансамбли решающих деревьев, регресии, коллаборативная фильтрация, временные ряды)Уверенно владеет Python и библиотеками анализа данных: Pandas, NumPy, scikit-learn, xgboostИмеет хороший уровень знания любого из диалектов SQL ",Полный день,[],"Условия: Хорошо мотивирующий оклад (обсуждаем индивидуально, присутствует определенная вилка) + система премирования;Проекты национального уровня;Оформление по ТК РФ, расширенный ДМС;Обучение в корп. университете, участие в конференциях, обучение вне компании (компенсируем);Атмосферу стартапа внутри одной из самых сильных компаний страны; Бесплатный фитнес, парковка для сотрудников, комфортные условия труда со всеми необходимыми ресурсами. Офис Поклонная улица, д3к1. (м.Кутузовская)."
4598,4598,,Lamoda,"Being a part of the Lamoda research &amp; development team, you will be responsible for bringing advanced data-driven and ML products to our website, apps and internal processes. We are working across various fields including Lamoda search, recommendation engine, catalogue ranking algorithms, personalisation framework, etc. along with an AB-testing platform and internal analytical tools like sales forecasting models and others. ",,Полная занятость,От 3 до 6 лет,,,data scientist,2020-10-08T15:31:54+0300,,Полный день,[],
4623,4623,,ГК «ВИЗАВИ Консалт»,,"Обязанности: Построение моделей машинного обучения с применением статистических методов и методов машинного обучения с использованием нейронных сетей.Построение моделей в области обработки естественного языка.Разработка решений по проектам машинного обучения с применением современных языков программирования и современных фреймворков (word2vec, BERT,fasttext).Разработка учебных кейсов в области машинного обучения для школьников, студентов, в интересах корпорации. ",Полная занятость,От 1 года до 3 лет,130000.0,,"senior data scientist (обработка текстов, машинное обучение), г. сочи",2020-09-18T16:33:14+0300,"Требования: Знание и практический опыт разработки моделей машинного обучения.Знание инструментов и теории обработки текстовой информации.Профильное высшее образование в области технических наук, физики, математики.Опыт использования Gitlab, Docker.Знание Python (специальные библиотеки pandas, tensorflow, catboost).Знание SQL.Знание технического английского языка.Знание методологии обработки данных Crisp-DM. ",Полный день,"[{'name': 'Python'}, {'name': 'SQL'}]","Условия: ​Г. Сочи, офис находится в современном БЦ.Трудоустройство по ТК РФ.ЗП: 110 000 -130 000 (gross).Релокационный бонус в размере оклада.Компенсация проживания 20 000 руб. gross в месяц.Премии по результатам года: до 30% от годового дохода (испытательный срок не учитывается).Испытательный срок 3 мес.Работа в динамичной команде единомышленников.Компенсация ДМС после прохождения испытательного срока.Скидки на ДМС для родственников.Дополнительные дни к оплачиваемому отпуску.Компенсация мобильной связи."
